Seed,Sample Size,True Effect 1,True Effect 2,Causal Effect Estimate 1 (Cumulant),Causal Effect Estimate 2 (Cumulant),Causal Effect Estimate 1 (Min Norm),Causal Effect Estimate 2 (Min Norm),Distance to Line,GRICA Effect Estimate 1,GRICA Effect Estimate 2
75,10,0.7661915403484806,0.8197501301549932,1.6885891884144377,1.2624869207921812,1.8111648322872664,1.0513191807315976,3.1682491352835664,0.912055253982544,0.6900641322135925
75,1000,0.7661915403484806,0.8197501301549932,0.6794498957731524,0.7289360048116024,-0.08749919512638624,0.1080903578635131,0.01606942204636414,0.5773063898086548,0.7285844683647156
75,100000,0.7661915403484806,0.8197501301549932,0.8012512020403186,0.8460986157602096,-0.12805342188803806,0.17816141551416262,-0.0009555795146625588,0.5358667373657227,0.7892152070999146
75,10000000,0.7661915403484806,0.8197501301549932,0.7879307546372811,0.8355330772214802,-0.1281723320516824,0.17878994611237434,-0.0001639652509286418,0.5358667373657227,0.7892152070999146
76,10,0.8639131066411461,-0.5449351165569707,1.1166489439613716,-1.6334292892905506,-0.2456384607064772,-0.24017962432506426,0.28993067039324527,0.5125975012779236,-0.6619304418563843
76,1000,0.8639131066411461,-0.5449351165569707,0.7772150683545461,-0.319969455572568,0.18903344754697154,0.20985457879141436,-0.09439307443875218,0.5992317199707031,-0.31737905740737915
76,100000,0.8639131066411461,-0.5449351165569707,0.8583583262562073,-0.5360156896157987,0.06591950751193067,0.08422131574462201,-0.003311972292382392,0.7369771003723145,-0.4630243182182312
76,10000000,0.8639131066411461,-0.5449351165569707,0.8677198585382551,-0.5464605766080551,0.06594592621382238,0.08388105991657334,-0.0010517926301623155,0.7369771003723145,-0.4630243182182312
77,10,-0.6773172150409335,0.5144245240011645,-0.5400146836093631,0.6507338931965266,-0.00912234228502876,-0.0073591142877725245,0.19390807926802728,-0.27079784870147705,0.2473377138376236
77,1000,-0.6773172150409335,0.5144245240011645,-0.30016669160425247,0.16818658665598282,-0.039595969609090335,-0.04777494534943527,-0.03285716668342148,-0.30493098497390747,0.4601145088672638
77,100000,-0.6773172150409335,0.5144245240011645,-0.21892631184752348,0.06350621717241749,-0.07750352950964766,-0.07764992925620036,0.006259467147350807,-0.24673299491405487,0.33979278802871704
77,10000000,-0.6773172150409335,0.5144245240011645,-0.0996670422487634,-0.05839820210586989,-0.07864097771801597,-0.07926004166095371,0.0003021026682160379,-0.24673299491405487,0.33979278802871704
78,10,-0.7436281723955868,-0.8856930188580472,1.3114294793930337,-3.920528930791124,1.605107267089031,-3.7963615279385734,-5.209408729258868,-0.5647992491722107,-0.5211209654808044
78,1000,-0.7436281723955868,-0.8856930188580472,-0.6796303742068125,-0.8897416199459081,-0.11954260132482357,0.06977896113991852,0.06139294296482372,-0.7351588010787964,-0.902999997138977
78,100000,-0.7436281723955868,-0.8856930188580472,-0.7356111486305309,-0.8811789415234148,-0.05809620463434641,0.04260834439820358,0.0035913212448526913,-0.7604103088378906,-0.931290864944458
78,10000000,-0.7436281723955868,-0.8856930188580472,-0.7431065401678486,-0.8859334967716618,-0.05823240920113476,0.04293592789949401,0.0005303146258176943,-0.7604103088378906,-0.931290864944458
79,10,-0.7130585250464189,0.8023407513953686,0.07747081332615453,-0.07648849533600098,-0.015629760360191928,-0.04097972268659876,-0.4704424901165632,0.05698351562023163,0.19455614686012268
79,1000,-0.7130585250464189,0.8023407513953686,-0.25138010464472915,0.47374727122837845,0.13519388381609487,0.1748520235198019,0.02205634493166094,-0.3804141879081726,0.256660133600235
79,100000,-0.7130585250464189,0.8023407513953686,-0.6183400209175218,0.7265672795964501,0.1348238919171484,0.18884020207376276,-0.006060002909021351,-0.2691449820995331,0.2689758241176605
79,10000000,-0.7130585250464189,0.8023407513953686,-0.7221380515816569,0.8069367377419727,0.13677174950687443,0.19060191187051304,-0.0014294712112157915,-0.2691449820995331,0.2689758241176605
80,10,-0.8462916106949689,-0.7485778680005377,-2.622707637675436,-0.5096657995820334,-1.0104772388807481,-1.5563942424213064,0.8403886198646364,-0.7016088962554932,-1.3225723505020142
80,1000,-0.8462916106949689,-0.7485778680005377,-0.8522311165042611,-0.6831203240071936,-0.905821013992116,-0.6025591830472419,-0.025438694057047802,-0.67374587059021,-1.2991291284561157
80,100000,-0.8462916106949689,-0.7485778680005377,-0.7456200012977544,-0.8909608037867459,-0.8762424652098295,-0.73530075777091,0.013276434931075776,-0.6422533988952637,-1.162865400314331
80,10000000,-0.8462916106949689,-0.7485778680005377,-0.8758144056965781,-0.713712147299453,-0.862980064867651,-0.7289071959189385,5.227526942394236e-05,-0.6422533988952637,-1.162865400314331
81,10,-0.6072779280421443,0.5410289034615424,0.016437537690866297,0.2843833635261215,0.14933122909608912,0.16151255353296903,-0.22863950789947093,-0.5184615850448608,0.1252882480621338
81,1000,-0.6072779280421443,0.5410289034615424,-0.023876697409580486,-0.08276592503005142,-0.051563988013663554,-0.05826142410606726,0.07715441412514792,-0.24383202195167542,0.0447356253862381
81,100000,-0.6072779280421443,0.5410289034615424,-0.5462494800232862,0.4794154418839759,-0.06137698165408611,-0.05562226723425408,-0.004129877561468375,-0.21303631365299225,0.07523760199546814
81,10000000,-0.6072779280421443,0.5410289034615424,-0.5972591589117278,0.530956248466207,-0.05971699667271553,-0.05480150040792567,-0.0006129027320327378,-0.21303631365299225,0.07523760199546814
82,10,0.8296529734141038,0.859237046131664,0.5984688595596956,0.7839690600911018,0.7654293378527205,0.5527807471889526,-0.16586618112129048,0.11277663707733154,1.6566529273986816
82,1000,0.8296529734141038,0.859237046131664,0.4720084809173023,1.1371495645499268,0.7204313041927934,0.9484506889542421,0.005891831331620564,0.45457974076271057,1.2987557649612427
82,100000,0.8296529734141038,0.859237046131664,0.20266438986438318,1.3688551876981916,0.751553790627327,0.9209042765125469,-0.0019139157511026644,0.3913995921611786,1.3315342664718628
82,10000000,0.8296529734141038,0.859237046131664,0.8164130383139193,0.8703790946408858,0.7523903232062382,0.9225908331305864,0.0003200380267331011,0.3913995921611786,1.3315342664718628
83,10,0.626833866264108,-0.8886599598632293,-0.19147585779152215,-2.7229554427731246,1.1742322209533942,-0.8615145673908801,0.362974961569806,2.0200698375701904,-0.9813048839569092
83,1000,0.626833866264108,-0.8886599598632293,0.47130236190935004,-0.5827607841645868,0.010135845238898385,0.007913519202858845,0.07584897606101895,1.0030053853988647,-0.5685905814170837
83,100000,0.626833866264108,-0.8886599598632293,0.9185738170774262,-1.2032736454355126,-0.11096517663243662,-0.1039181369494591,-0.0024092598987363618,1.024445652961731,-0.6315820217132568
83,10000000,0.626833866264108,-0.8886599598632293,0.6356811019205543,-0.8976823168277716,-0.11515724370300945,-0.10973363691402027,0.00020525781588977943,1.024445652961731,-0.6315820217132568
84,10,0.6066937513242279,-0.6246767230401021,1.4057271904157744,-0.5229088843003948,0.02439416663573166,-0.5809147578102187,0.06524610128131088,0.20606566965579987,-0.5410740971565247
84,1000,0.6066937513242279,-0.6246767230401021,0.5233241265566976,-0.48743068666977585,0.1289256865683483,0.08831667053399453,0.0083855674936256,0.4218161702156067,-0.5237890481948853
84,100000,0.6066937513242279,-0.6246767230401021,0.604020588538352,-0.6217848628814204,0.1006228869826018,0.07291407444221834,-0.00042993819862516307,0.43469005823135376,-0.5705912113189697
84,10000000,0.6066937513242279,-0.6246767230401021,0.6072502334270613,-0.6256899225260278,0.09665877757899483,0.07085429043316817,-0.00013821934226802802,0.43469005823135376,-0.5705912113189697
85,10,0.8104379756488145,0.589489811802517,1.6168881517877436,-3.2245523236920173,0.5454601139888845,0.1720600401309477,-0.35138069205891137,0.3203903138637543,0.5675833821296692
85,1000,0.8104379756488145,0.589489811802517,0.7341562654486966,0.582973219464979,0.6738051883716664,0.6459288652716139,-0.05665770763375203,0.2547813951969147,0.6748806238174438
85,100000,0.8104379756488145,0.589489811802517,0.7830784612837516,0.6098115182596104,0.6162211768964247,0.747385718121648,-0.0017164538693414972,0.23432186245918274,0.6523364186286926
85,10000000,0.8104379756488145,0.589489811802517,0.814343751903988,0.5858925776262828,0.6074184292643547,0.7528460415660411,-0.0003429984472994572,0.23432186245918274,0.6523364186286926
86,10,-0.7682843366507373,-0.5814145620461035,-0.9147642415250803,-0.7140008197222325,-1.0242732355686308,-0.4806214476667881,0.24082479208126095,-1.0656003952026367,-0.5260892510414124
86,1000,-0.7682843366507373,-0.5814145620461035,-0.7378908906813203,-0.6058574290546117,-0.6225944084200453,-0.7073403257002997,-0.0018624013736146482,-0.9223484992980957,-0.5854791402816772
86,100000,-0.7682843366507373,-0.5814145620461035,-0.8336913955607803,-0.5234872264063123,-0.6490786469993569,-0.6957227741172771,0.002344668947126283,-0.9580738544464111,-0.5876216888427734
86,10000000,-0.7682843366507373,-0.5814145620461035,-0.8175757713287543,-0.535397763049224,-0.647044814361932,-0.6943179886483887,-6.158334708215952e-05,-0.9580738544464111,-0.5876216888427734
87,10,0.5088066763643695,-0.5768155093948724,1.5601006244577582,0.4676116312898232,0.8087555053845714,-0.5800244252061201,0.24480028108672014,2.1594343185424805,0.7023365497589111
87,1000,0.5088066763643695,-0.5768155093948724,0.6371182109409359,-0.280497213097745,0.42179477825676115,-0.47265193261738014,-0.10444464949619289,0.13335338234901428,-0.19039136171340942
87,100000,0.5088066763643695,-0.5768155093948724,1.1904708798224666,0.111113284150342,0.5406998283000054,-0.5397732131069602,-0.002865811044747371,0.2052859365940094,-0.20394094288349152
87,10000000,0.5088066763643695,-0.5768155093948724,0.5263682260401867,-0.5591184170300453,0.5468870370956416,-0.538271170516595,8.172222927406554e-05,0.2052859365940094,-0.20394094288349152
88,10,-0.8197991003041487,0.8624622046442814,-5.671198071545932,-3.9146943976780864,-0.8332314155929413,0.8466417209204855,-0.0018588233373032733,-1.0603798627853394,1.381601095199585
88,1000,-0.8197991003041487,0.8624622046442814,-0.16005087076426627,1.7149234336753048,-0.9341291312639148,0.7472276802094161,0.018236608977554067,-0.7659192681312561,1.2098872661590576
88,100000,-0.8197991003041487,0.8624622046442814,-0.8415416733741137,0.8370570759290619,-0.9311031904365004,0.7214726298587392,0.0017552697937228186,-0.7373033165931702,1.1911795139312744
88,10000000,-0.8197991003041487,0.8624622046442814,-0.8165731313068917,0.8666939090735619,-0.9303460090830465,0.7196011077387287,4.0266872700592114e-05,-0.7373033165931702,1.1911795139312744
89,10,0.5851146109264705,-0.5709816099429645,1.2277830615345549,-0.08386175510882127,0.4131217136623425,-0.6235772396851516,0.02202050618087788,1.1695430278778076,-0.46514105796813965
89,1000,0.5851146109264705,-0.5709816099429645,1.1761249894353227,-0.017194902454997996,0.5661884369843594,-0.596315869740522,-0.004641671225943571,1.0155482292175293,-0.326522558927536
89,100000,0.5851146109264705,-0.5709816099429645,0.6340176270233003,-0.5243085046804528,0.5836103264407824,-0.575432201082274,-0.0017513246772621026,0.9541134834289551,-0.2939625084400177
89,10000000,0.5851146109264705,-0.5709816099429645,0.5900616709399665,-0.5663778393110205,0.5819298876004916,-0.5746131670687742,-0.00024392520669043352,0.9541134834289551,-0.2939625084400177
90,10,0.7492953634873711,-0.7396922557915002,1.2009516156609337,-0.1120709652064143,0.9696767687429876,-0.532902153237146,0.052292433775563835,0.9171921014785767,-0.9186750650405884
90,1000,0.7492953634873711,-0.7396922557915002,0.8794617926524018,-0.6724997224761924,0.6668247368503973,-0.8410821283946774,0.024106646391722,0.8746323585510254,-1.1591875553131104
90,100000,0.7492953634873711,-0.7396922557915002,0.7688422276305471,-0.7305839429299391,0.727599900454858,-0.7695766948522406,0.005983464580067321,0.805898904800415,-1.1646322011947632
90,10000000,0.7492953634873711,-0.7396922557915002,0.6809548145684914,-0.8044768903619757,0.7201762736777376,-0.7676825619924613,0.0004337085062890176,0.805898904800415,-1.1646322011947632
91,10,-0.5629880852909721,0.7139214053846933,-0.39108384094409904,0.8711678743370739,-0.6701518041352286,0.48769408311311185,-0.03508762473751892,-0.6993539333343506,0.22283490002155304
91,1000,-0.5629880852909721,0.7139214053846933,-0.6790781655161995,0.5534167576042207,-0.5478120994085285,0.662035079349625,-0.04217687781960306,-0.7057459354400635,0.5368441343307495
91,100000,-0.5629880852909721,0.7139214053846933,-0.5584104064823638,0.7157338718363679,-0.6023639598538226,0.6766030452076575,-0.0015380120354164684,-0.6624230146408081,0.49840623140335083
91,10000000,-0.5629880852909721,0.7139214053846933,-0.5665695657183188,0.7112320795911693,-0.61046647220288,0.6713139620529939,0.0003851514916315509,-0.6624230146408081,0.49840623140335083
92,10,-0.8667057771563,-0.8009957654613004,-6.067437252275428,-5.9572039055397505,-0.16809002465807107,0.1620494150201313,0.07074288390269792,-1.545620083808899,-1.208540439605713
92,1000,-0.8667057771563,-0.8009957654613004,-1.392869480221636,-1.3249965476921235,-0.0071280785580023,0.007413389301510286,-0.011302688903389011,-1.158632516860962,-0.8611627817153931
92,100000,-0.8667057771563,-0.8009957654613004,-0.9054254347942658,-0.8444572615488014,-0.044894972895747155,0.04350789174506413,-0.0020861363224912747,-1.1968560218811035,-0.8418387174606323
92,10000000,-0.8667057771563,-0.8009957654613004,-0.851879879664634,-0.7862356766885332,-0.04963748076592616,0.04774827111461888,-0.00038732537830651106,-1.1968560218811035,-0.8418387174606323
93,10,0.6910020830526369,-0.6910197626961787,-0.07902118137845471,-0.8460941519023588,-0.31997962271712493,-0.7422132353741181,-0.19555087855608244,0.7583542466163635,-1.0206903219223022
93,1000,0.6910020830526369,-0.6910197626961787,0.39173440181625624,-0.40670627277662785,-0.03425058660618442,-0.039761381278018315,-0.01758703637909498,0.9155190587043762,-0.4046997129917145
93,100000,0.6910020830526369,-0.6910197626961787,0.40088692871522535,-0.4306953417612718,-0.032907145179115055,-0.036183793979532156,0.0023249165638862795,0.8396769762039185,-0.45154738426208496
93,10000000,0.6910020830526369,-0.6910197626961787,0.7433630325463174,-0.7386061033301038,-0.0306339032738927,-0.033633278371544964,-6.994412382012644e-05,0.8396769762039185,-0.45154738426208496
94,10,0.582672412315147,-0.5096097868314632,1.12797609718067,-0.8416441118606424,0.3639194742359709,0.2538232488528432,0.17200731946485706,1.8072161674499512,-1.7797305583953857
94,1000,0.582672412315147,-0.5096097868314632,1.2181515667961327,-0.8833967812180615,-0.02713776321692498,-0.04007281710536254,0.056321007234655926,1.0807445049285889,-0.9240282773971558
94,100000,0.582672412315147,-0.5096097868314632,1.2716127830900823,-0.9970479201724924,-0.03549368605409896,-0.04893291021426773,0.011351350895397693,1.1250561475753784,-0.9617398381233215
94,10000000,0.582672412315147,-0.5096097868314632,0.5737549707228383,-0.502822439156349,-0.041432742688837475,-0.05719822543343448,0.0003042893163118106,1.1250561475753784,-0.9617398381233215
95,10,0.8623776490212587,-0.6467871004008562,3.1155030735626816,2.4889230075665614,0.6181190130553543,-0.5140506528706069,-0.33799731372416575,1.1916465759277344,0.0009003877639770508
95,1000,0.8623776490212587,-0.6467871004008562,1.4729651522568319,0.1626088847993331,0.8770895889800618,-0.6461889701008219,0.011605454762860928,1.3113785982131958,-0.26938048005104065
95,100000,0.8623776490212587,-0.6467871004008562,1.4012145295586182,0.07950478138095027,0.8596355763674074,-0.6437245936627596,-0.003858598076835306,1.1783461570739746,-0.22218430042266846
95,10000000,0.8623776490212587,-0.6467871004008562,1.3670528801297819,0.02843436657252873,0.8629440208489583,-0.6454947646682737,-0.0003087950451615255,1.1783461570739746,-0.22218430042266846
96,10,-0.7225029651515222,0.6004520008260019,1.0746599664048149,0.0354078200224093,0.04628022858288531,0.2365807652656865,0.19279633401065244,-0.11986121535301208,0.19102314114570618
96,1000,-0.7225029651515222,0.6004520008260019,-0.14192097638471945,-0.057541705668448656,-0.09927678976527733,-0.09991394752751272,0.049546057835167946,-0.24831193685531616,0.14085185527801514
96,100000,-0.7225029651515222,0.6004520008260019,0.035075085602169376,-0.13058416247442445,-0.048384978801696656,-0.05029733464657502,0.0014131011707292796,-0.243205264210701,0.26343461871147156
96,10000000,-0.7225029651515222,0.6004520008260019,-0.7204388281812466,0.5983049059985585,-0.04648212929630386,-0.04843801371861855,0.00010399956454860474,-0.243205264210701,0.26343461871147156
97,10,-0.8763784418776764,-0.6072622709554221,-0.3246181283300628,-1.1974439095051388,0.18251817471040724,-1.1143830709349,0.8198997395562141,-0.7371729016304016,-1.4950026273727417
97,1000,-0.8763784418776764,-0.6072622709554221,-0.8119095645460275,-0.5980204078981337,-0.032935770713814205,0.04019947210895822,0.03460200182653015,-0.7695514559745789,-1.0798912048339844
97,100000,-0.8763784418776764,-0.6072622709554221,-0.8318771695158275,-0.5618959359617082,-0.08094616987234914,0.09283906894274624,-0.0048563974520228394,-0.8337234258651733,-1.062928318977356
97,10000000,-0.8763784418776764,-0.6072622709554221,-0.875304685425287,-0.6068969513218894,-0.07518652005785378,0.08672978855940194,0.00042023610162577414,-0.8337234258651733,-1.062928318977356
98,10,0.7193778101554587,0.708392568806806,-0.6244628508935867,-0.28368680626687925,-0.2590897450529915,0.19695443607740162,0.1606343386304714,0.9755484461784363,1.2128520011901855
98,1000,0.7193778101554587,0.708392568806806,0.5950959735244555,0.7973325597303075,0.7825984447833978,0.509100243396438,0.05702562767242457,0.8799973726272583,1.1465468406677246
98,100000,0.7193778101554587,0.708392568806806,1.2111343856855477,-0.1211418156582445,0.8453749728550416,0.4987793300078783,-0.0019532428750887415,0.9169783592224121,1.1177667379379272
98,10000000,0.7193778101554587,0.708392568806806,0.6882876400049365,0.7622617128879485,0.8458621192442317,0.49055867185468677,-0.00012802382903064603,0.9169783592224121,1.1177667379379272
99,10,0.5848784701262228,-0.690662461782344,1.8057635608761415,-2.4573516370872106,0.8771715720142956,0.29584993122371994,0.7052357681148347,1.345306396484375,-0.726953387260437
99,1000,0.5848784701262228,-0.690662461782344,0.6739271006873566,-0.7156333645107619,-0.13634944812048044,-0.22533265361293608,0.025496034409326955,0.7342405319213867,-0.7120316624641418
99,100000,0.5848784701262228,-0.690662461782344,0.5499512005202571,-0.6652686627550495,-0.1417084943487693,-0.22024418746199267,0.002492539267427606,0.8368191123008728,-0.8298905491828918
99,10000000,0.5848784701262228,-0.690662461782344,0.5745734438824557,-0.6830855292860635,-0.1420570446832408,-0.219686083478413,0.0007746016009541476,0.8368191123008728,-0.8298905491828918
