Seed,Sample Size,True Effect,Effect Estimate,Cross Moment Effect Estimate,Minimization,GRICA Effect Estimate
67,1000,-0.6401279628188237,-0.32256334489480815,-0.528403033773854,-0.3492940708838763,-0.49488961696624756
67,100000,-0.6401279628188237,-0.4689209346298566,-0.5439577334557854,-0.469261682182057,-0.46521830558776855
67,10000000,-0.6401279628188237,-0.6337156267936315,-0.5442610244254676,-0.6352780311969604,-0.46521830558776855
68,10,0.8819323429149994,0.16266156307589968,-0.4630142784963202,0.18568926429437682,0.45949965715408325
68,1000,0.8819323429149994,0.7880192135423831,0.8097110215222602,0.7649054839414733,0.7874562740325928
68,100000,0.8819323429149994,0.878039088154455,0.8158094708849944,0.8781544066727595,0.7555013298988342
68,10000000,0.8819323429149994,0.8807515061229013,0.8200156668102924,0.8819308343812599,0.7555013298988342
69,10,0.6313976916700192,5.692500329006987,1.2721165331911375,3.1278271743496373,1.2146965265274048
69,1000,0.6313976916700192,0.7409639083053302,0.7057079173418459,0.6055862034429991,0.615761399269104
69,100000,0.6313976916700192,0.6178760104103391,0.7427497367196959,0.6291764614202304,0.5363983511924744
69,10000000,0.6313976916700192,0.6299327775810659,0.7523979991319756,0.6311718599311423,0.5363983511924744
70,10,0.7832521100690292,0.5447807953233004,0.741964386810657,0.5991745952712205,0.740735650062561
70,1000,0.7832521100690292,0.7651852477969755,0.7265718446272296,0.7516184112766086,0.7759233713150024
70,100000,0.7832521100690292,0.6505920415628518,0.7226011064507948,0.6927570383956256,0.7210655808448792
70,10000000,0.7832521100690292,0.7969714241548153,0.7234742488740211,0.7832794411093528,0.7210655808448792
71,10,-0.859701553226889,-0.8911535476128317,2.835527490540957,-0.9445985590298094,-1.9347196817398071
71,1000,-0.859701553226889,-0.7842593908944986,-4.306980030790289,-0.7054452787071975,-1.3903061151504517
71,100000,-0.859701553226889,-0.890050652981458,-5.4430551091971004,-0.8620374419748291,-1.2687482833862305
71,10000000,-0.859701553226889,-0.8597658551131118,-5.754939452233502,-0.859114879680076,-1.2687482833862305
72,10,0.7537036335935656,1.0387148098498815,0.9683273457104276,1.0200003308420624,0.9151889681816101
72,1000,0.7537036335935656,0.8023092196240973,0.7979244725894578,0.8070617125723137,0.8006231784820557
72,100000,0.7537036335935656,0.6434930338601136,0.8731687958149009,0.7671333020138482,0.8545665144920349
72,10000000,0.7537036335935656,0.7250125545508364,0.8705978794339297,0.8083084383319291,0.8545665144920349
73,10,-0.7354654702718157,-0.5717535120339141,-0.5351572823126516,-0.5692869670811833,-0.5700610280036926
73,1000,-0.7354654702718157,-0.7208479843108326,-0.16636302715115028,-0.7450619739998044,-0.7568451762199402
73,100000,-0.7354654702718157,-0.7339380667845704,-0.06751588017511834,-0.741213230624094,-0.7298269271850586
73,10000000,-0.7354654702718157,-0.7347404510491571,-0.1644497056496081,-0.7351372986268316,-0.7298269271850586
74,10,0.5027029539285673,0.4665233399555513,0.46807843074752264,0.46676504660910473,0.46158477663993835
74,1000,0.5027029539285673,0.45143861516203276,0.45707680988490296,0.23652550303771172,0.4248662292957306
74,100000,0.5027029539285673,0.54541912889289,0.4533402443270661,0.5059372764499908,0.47264355421066284
74,10000000,0.5027029539285673,0.5018014037467651,0.45351489096428865,0.5024231048592814,0.47264355421066284
75,10,0.6023337404182254,0.6113920918609658,0.6660594454193011,0.6112841961094252,0.4527468979358673
75,1000,0.6023337404182254,0.3721337984184634,0.6311888648165138,0.2693647165672845,0.3277412950992584
75,100000,0.6023337404182254,0.6013033114242365,0.5794254310330105,0.6017608837349621,0.3409355580806732
75,10000000,0.6023337404182254,0.6029608231947187,0.5793096795770445,0.6026945765849887,0.3409355580806732
76,10,0.8675002326770306,0.8462943229535923,-0.6082654216260095,0.8814199738636651,0.791199803352356
76,1000,0.8675002326770306,1.7346997144501137,0.2760113829001193,1.7094720227648326,1.0294735431671143
76,100000,0.8675002326770306,0.9552683462709177,0.45346969469727216,0.8981607906421325,0.9620341062545776
76,10000000,0.8675002326770306,0.8685920750955158,0.4395116032959082,0.8663658285163246,0.9620341062545776
77,10,0.6124070762615856,0.8914418986992749,0.43881401005619136,0.6726452216551122,0.4931679368019104
77,1000,0.6124070762615856,0.5982203374025828,0.6365084560196778,0.614124812098313,0.8415634632110596
77,100000,0.6124070762615856,0.609503806465997,0.6145715189600359,0.6094955464080581,0.9436121582984924
77,10000000,0.6124070762615856,0.6105770831690283,0.6159892136656808,0.6107939158457034,0.9436121582984924
78,10,-0.7656335440492273,-1.2172413877063333,-4.7342348758272035,-1.0884128458153401,-1.1219068765640259
78,1000,-0.7656335440492273,-1.1869530364238805,-1.2792811574264835,-1.1735757412252157,-1.20753812789917
78,100000,-0.7656335440492273,-0.7136307627438356,-1.4201387489010178,-0.7456602774249474,-1.2362735271453857
78,10000000,-0.7656335440492273,-0.7125749927752315,-1.3989397193036948,-0.7564724656079828,-1.2362735271453857
79,10,0.7059723079921981,0.8019493006243984,0.8673830066449081,0.8109706495141245,0.5583112239837646
79,1000,0.7059723079921981,0.33962291928925764,1.3797563670771877,0.3420025410323034,0.25581997632980347
79,100000,0.7059723079921981,0.33593058177747526,3.9512485530220793,0.3133589106593471,0.3269559144973755
79,10000000,0.7059723079921981,0.333048020346695,3.2810291372034817,0.3160279519139803,0.3269559144973755
80,10,0.5800496544298279,-0.03610258719763921,-0.2152138326380574,-0.00905443953058462,0.16098541021347046
80,1000,0.5800496544298279,0.1898581191875874,1.3691950229364247,0.16837473954249674,0.22088341414928436
80,100000,0.5800496544298279,0.21166428214605412,1.4715148433234468,0.23537079721551474,0.2000766098499298
80,10000000,0.5800496544298279,0.5796262931135432,1.5685723712670303,0.579665568634036,0.2000766098499298
81,10,0.7180026664055433,0.7217798483487772,3.773816080394381,0.6683629659938412,0.9915679693222046
81,1000,0.7180026664055433,0.7297747950283675,0.7335603736805582,0.7097982805682476,0.9767224192619324
81,100000,0.7180026664055433,0.7253172523939868,0.7499384687169494,0.7255853390817552,1.0623112916946411
81,10000000,0.7180026664055433,0.7196578724352092,0.7478410809690177,0.7194522230643215,1.0623112916946411
82,10,-0.8234075298830229,-6.343423820854245,-5.571009755362733,-4.303810041894235,-1.3085081577301025
82,1000,-0.8234075298830229,-0.9274324654017098,-0.8437778682090958,-0.9767341017898956,-1.1083489656448364
82,100000,-0.8234075298830229,-0.8574094599375037,-0.915826181928617,-0.8567136378559291,-1.1564630270004272
82,10000000,-0.8234075298830229,-0.823142705530306,-0.9012383945303908,-0.8220615574229448,-1.1564630270004272
83,10,0.5510097842872211,0.5982481754503066,0.3915726776107344,0.591923123230114,0.6127599477767944
83,1000,0.5510097842872211,0.554274158895042,0.5015667513180597,0.5546711127440962,0.6088351011276245
83,100000,0.5510097842872211,0.5597091060141702,0.44895293645669093,0.5501665298669824,0.6725402474403381
83,10000000,0.5510097842872211,0.5507822196969494,0.4677267469033396,0.5508799190017322,0.6725402474403381
84,10,-0.7142451590459895,-0.802451255058914,-0.8150085750704275,-0.969295449641634,-0.9443903565406799
84,1000,-0.7142451590459895,-0.6931744835179108,-0.7946335573314983,-0.6909953868338978,-1.0784285068511963
84,100000,-0.7142451590459895,-0.7072535258876427,-0.7344512030006926,-0.7066432200422842,-1.0621025562286377
84,10000000,-0.7142451590459895,-0.7128428360030395,-0.7397434907572404,-0.7128321583947839,-1.0621025562286377
85,10,0.5855149050629844,1.0878122425184988,2.1249085135215804,1.0641723293314582,1.0435774326324463
85,1000,0.5855149050629844,0.9393648464798519,1.4987808469973969,0.9669019597301524,0.9743319749832153
85,100000,0.5855149050629844,0.5675502418599353,1.4895117249032523,0.5827306376284861,0.9834798574447632
85,10000000,0.5855149050629844,0.5903446979831446,1.5031871606332943,0.5877311416103183,0.9834798574447632
86,10,-0.5228901959633317,-0.32990772138850083,-0.32475919613865706,-0.33252796706759324,-0.4438852071762085
86,1000,-0.5228901959633317,-0.005846018413453847,-0.35747125462516516,-0.13732840179771091,-0.2618922293186188
86,100000,-0.5228901959633317,-0.3796321066375018,-0.23324086131167113,-0.3196165256318471,-0.2554037570953369
86,10000000,-0.5228901959633317,-0.5343854757349652,-0.229703808641014,-0.5244652887268352,-0.2554037570953369
87,10,0.804764344089993,2.210971491602567,2.159845429342564,2.0675307551580087,1.9115409851074219
87,1000,0.804764344089993,0.8737849083608995,0.7013401059860813,0.7514127953353473,0.9439237117767334
87,100000,0.804764344089993,0.7332009291479403,0.5773357725450295,0.7123810076316135,0.7160912752151489
87,10000000,0.804764344089993,0.8013871545729021,0.5755682297512184,0.8150975578253609,0.7160912752151489
88,10,-0.8507342367795101,-0.9053974129262972,-0.8309765577996325,-0.8956372479015482,-0.950255811214447
88,1000,-0.8507342367795101,-0.5629328166728123,0.19818237035982642,-0.5953886030470574,-0.4659854471683502
88,100000,-0.8507342367795101,-0.7997616895054919,0.221504754557906,-0.81280073960233,-0.4690878689289093
88,10000000,-0.8507342367795101,-0.8492514390686143,0.2871374841755609,-0.850222452139882,-0.4690878689289093
89,10,-0.6622801757526624,-0.7322789745239343,-0.7411133756492557,-0.7362161277094397,-0.7647688984870911
89,1000,-0.6622801757526624,-0.711810237009301,-0.7038256724099611,-0.7104846607025207,-0.6002887487411499
89,100000,-0.6622801757526624,-0.6877888008399808,-0.7090740738721972,-0.6927731557095217,-0.7096272110939026
89,10000000,-0.6622801757526624,-0.6450707924431082,-0.704703094228814,-0.6635440108778877,-0.7096272110939026
90,10,-0.7210081586200212,-1.5078170478968973,-1.4271840036112138,-1.042006384660516,-0.4915999174118042
90,1000,-0.7210081586200212,-0.8994211520135903,-0.6784709273065836,-0.8504810676279829,-0.8164356350898743
90,100000,-0.7210081586200212,-0.769098197751145,-0.7004941265512479,-0.8281404511229717,-0.765887975692749
90,10000000,-0.7210081586200212,-0.7158756714528217,-0.7031832809324503,-0.720372690832456,-0.765887975692749
91,10,0.8669270173509819,1.283406238782993,5.4228279189034225,1.1187227209033292,0.9092512130737305
91,1000,0.8669270173509819,0.8988617807392523,1.2532423448157495,0.8538803849534081,0.8158679604530334
91,100000,0.8669270173509819,0.8562045096841846,1.2778660145192293,0.8699032217044769,0.9090904593467712
91,10000000,0.8669270173509819,0.8671495258242627,1.278204958166003,0.8672207527479833,0.9090904593467712
92,10,0.61571210192397,0.6961482083995297,2.037591378487728,0.8756400050304227,0.9962527751922607
92,1000,0.61571210192397,5.051798549512064,9.713721956554469,3.2794471068701756,0.7242783308029175
92,100000,0.61571210192397,0.6016504531148309,11.035602413253619,0.6139981400004303,0.6617717742919922
92,10000000,0.61571210192397,0.6154601768266844,10.740089654480242,0.6155441873248212,0.6617717742919922
93,10,0.7772716735173673,0.3264812236711046,0.6998480684949708,0.3067355069821404,0.622226893901825
93,1000,0.7772716735173673,0.967745704314668,1.0447048240865122,0.9533804060887304,1.044845461845398
93,100000,0.7772716735173673,0.7976568371310332,0.998474150636338,0.6346017385918187,0.834837794303894
93,10000000,0.7772716735173673,0.7750555439193463,0.9908888651718601,0.776982521462313,0.834837794303894
94,10,-0.8092250767431315,-0.765598945331344,-0.1820143414941496,-0.7637548017290631,-1.0747469663619995
94,1000,-0.8092250767431315,-0.8302390608111596,-0.8574099164143253,-0.882700347904403,-0.9981480836868286
94,100000,-0.8092250767431315,-0.8209905457226228,-0.8194637553232506,-0.8315263152745164,-0.9777966737747192
94,10000000,-0.8092250767431315,-0.8103125444496997,-0.8169254930852597,-0.8103729399584241,-0.9777966737747192
95,10,-0.8879000928323901,-0.35069300509822077,-0.33053798295369635,-0.3594733289279704,-0.37317222356796265
95,1000,-0.8879000928323901,-1.2487436396326919,-6.324153136609753,-1.0851014048414143,-0.4062233567237854
95,100000,-0.8879000928323901,-0.44615047260072516,-3.0078193794574717,-0.4682827966399926,-0.4218173623085022
95,10000000,-0.8879000928323901,-0.8868545620011671,-2.906864234541702,-0.8864751252692087,-0.4218173623085022
96,10,0.557268864713127,1.0636068791181577,1.0829020630287884,1.1920971159434168,1.643748164176941
96,1000,0.557268864713127,0.6276246837050554,0.6101210180842057,0.6288741902290497,0.5819602608680725
96,100000,0.557268864713127,0.5720342521881446,0.5879235844929089,0.6009100501278385,0.6288665533065796
96,10000000,0.557268864713127,0.5523248927136521,0.5843499320298778,0.5571343724420981,0.6288665533065796
97,10,-0.5779252231183302,-0.737701728464764,-1.626080426670136,-0.7019439492174232,-0.5599430203437805
97,1000,-0.5779252231183302,-0.8632248637596079,-0.7274820977940161,-0.8735212093729657,-0.9323389530181885
97,100000,-0.5779252231183302,-0.7473151366800728,-0.7703451417328645,-0.8148854725232407,-0.9361634254455566
97,10000000,-0.5779252231183302,-0.5542294734733547,-0.7668144127278923,-0.5670657127582585,-0.9361634254455566
98,10,-0.8956872007502588,-0.758882529658878,-0.7190808972610017,-0.847272402866024,-0.7381601929664612
98,1000,-0.8956872007502588,-0.9712120512131464,-0.8358360066858957,-0.9470259913074532,-0.8823293447494507
98,100000,-0.8956872007502588,-0.9056776116645353,-0.8355011244846108,-0.9215046543968916,-0.9203650951385498
98,10000000,-0.8956872007502588,-0.8963802005990293,-0.8376681531471996,-0.89571421028212,-0.9203650951385498
99,10,-0.6581816177383282,3.4522799385635685,-3.2412461571853215,0.4064996326974238,-0.8977920413017273
99,1000,-0.6581816177383282,-0.6762984398585314,-0.7348380706848994,-0.8935017116774787,-0.6392658352851868
99,100000,-0.6581816177383282,-0.6949608660426104,-0.7130239531075747,-0.8923194938639847,-0.7346512079238892
99,10000000,-0.6581816177383282,-0.6574191728274265,-0.7128565096587774,-0.6575907940295163,-0.7346512079238892
