,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
105,26,1000,-0.842845796005405,-0.07764567674012166,-0.6272130085006884,-1.229338316051186,0.0,-1.1858017444610596,0.9078767704506367,0.25583895479658275,0.45855662076921894,1.0,0.4069023658670005
106,26,100000,-0.842845796005405,-0.9429970011855904,-1.0826558002895041,-1.2500585335503913,-1.1320177221421786,-1.223056674003601,0.11882506343965099,0.2845241744345858,0.48314026062055004,0.34308995489718164,0.451103724785925
107,26,10000000,-0.842845796005405,-0.8380478668495344,-0.8261750833278064,-1.2530021724096598,-1.1447877871471666,-1.223056674003601,0.005692534955516181,0.01977907792458356,0.4866327605217415,0.3582410834494158,0.451103724785925
108,27,10,-0.5679248606262883,-0.12206711711332113,-0.07085237737437448,1.1072049127656463,-0.37510338791562964,-0.38647425174713135,0.7850646703884214,0.875243395233234,2.9495623268624973,0.33951933799485673,0.3194975628977738
109,27,1000,-0.5679248606262883,-0.2852393781117274,-0.4900891185695017,-0.04747533698358832,-8.088928499821003,-0.5421106219291687,0.49775155502582674,0.13705288754387682,0.9164056017353526,13.242955469321782,0.045453616291163165
110,27,100000,-0.5679248606262883,-0.502292158138171,0.46485071609302886,-0.12575617434686415,-0.8776378825846474,-0.5460625290870667,0.11556582047797634,1.8185074264585057,0.7785689920173868,0.545341546796909,0.03849511274275375
111,27,10000000,-0.5679248606262883,-0.5484138097525553,-1.005878382197869,-0.15697367960501002,-2.0654946898253814,-0.5460625290870667,0.034354986418831765,0.7711469455459659,0.7236013238936138,2.636915431995042,0.03849511274275375
112,28,10,0.5646464601477078,-1.3758870579882727,-0.5440080550449355,-3.2350123787189795,-1.1565090716979047,0.6001638174057007,3.4367230738121513,1.9634489781493123,6.729270626920642,3.0482003400771687,0.06290193911549852
113,28,1000,0.5646464601477078,1.5544171416686956,1.011401210801034,-0.03459769606822265,-1.922623305570579,0.620536744594574,1.7529033676436585,0.7912114609493134,1.061273201038349,4.405003734669006,0.09898279435285158
114,28,100000,0.5646464601477078,-2.9926135821181057,-1.2519143721835664,0.5014751246837141,-0.1406511791485722,0.6727381944656372,6.299977584797499,3.217165005968644,0.1118776790834188,1.2490960079901656,0.19143259003103166
115,28,10000000,0.5646464601477078,0.5620182126164774,0.5850921973708846,0.5010561011916325,1.1405478026742026,0.6727381944656372,0.004654678133540115,0.03620980324188751,0.1126197779393508,1.0199326183251778,0.19143259003103166
116,29,10,0.6256854409252208,0.4670689163234344,0.5031099164607743,45.18870806583338,0.0,0.01837661862373352,0.25350841529448914,0.195905987972471,71.22272584609195,1.0,0.9706296208577917
117,29,1000,0.6256854409252208,0.9793842694872958,0.9477013735019092,0.4700170751792959,0.5303211694791281,0.8311424255371094,0.5652981601090947,0.5146610605171078,0.24879652867698693,0.15241567920307456,0.32837104904993925
118,29,100000,0.6256854409252208,0.6378442571852813,0.5531015747629102,0.5023866127710049,-6.533385816522345,0.8519715070724487,0.0194327939644573,0.1160069603904776,0.19706200606472482,11.441965545596235,0.36166107015789206
119,29,10000000,0.6256854409252208,0.6280909273023595,0.566410169127259,0.5115438929702195,0.6530045519028923,0.8519715070724487,0.0038445618513699106,0.09473653679764334,0.18242640868583518,0.04366269245017727,0.36166107015789206
