,Seed,Sample Size,True Effect 0,True Effect 1,Cumulant Error,Cumulant Estimate 0,Cumulant Error 0,Cumulant Estimate 1,Cumulant Error 1,Min Norm Error,Min Norm Estimate 0,Min Norm Error 0,Min Norm Estimate 1,Min Norm Error 1,Relvlingam Error,Relvlingam Estimate 0,Relvlingam Error 0,Relvlingam Estimate 1,Relvlingam Error 1,GRICA Error,GRICA Estimate 0,GRICA Error 0,GRICA Estimate 1,GRICA Error 1
102,25,100000,0.8601097352226852,0.7678449112428809,1.063572707246736,1.7630630547069668,1.0498117652981849,1.5950700714882053,1.0773336491952874,1.0003131102499563,0.0022962446743448827,0.9973302887058355,-0.00253076445588573,1.003295931794077,1.111072702677834,0.32679471339030985,0.6200546279066338,-0.4623123395705108,1.6020907774490343,0.32099359970787167,1.0887665,0.26584598576650736,0.4790268,0.37614121364923603
103,25,10000000,0.8601097352226852,0.7678449112428809,0.671581715835109,0.2900019026090312,0.6628315077331978,0.24545550549176118,0.6803319239370202,1.001312600169124,0.01018576850214525,0.9881575942173144,-0.011108877737825068,1.0144676061209335,0.4955708046727232,1.216878471890453,0.4147944408225996,0.32529967078336997,0.5763471685228467,0.32099359970787167,1.0887665,0.26584598576650736,0.4790268,0.37614121364923603
104,26,10,-0.8693197838072172,-0.8554920965610812,0.16154137553257808,-0.7557707266502052,0.13061828256078545,-1.0201439282353995,0.19246446850437074,0.27623589965275086,-1.0125367743199125,0.1647460384318776,-0.5237957725005641,0.3877257608736241,1.4459490661306047,0.0,1.0,-2.473995996209217,1.8918981322612094,0.4456491654681244,-0.556351,0.3600157083800887,-1.3100002,0.5312826225561601
105,26,1000,-0.8693197838072172,-0.8554920965610812,0.23406821191628296,-0.6387947719110532,0.2651786099777592,-1.0291209022491834,0.2029578138548067,0.10138230419949704,-0.7642353104291211,0.12088126295466887,-0.9255426514286822,0.08188334544432521,1.0,0.0,1.0,0.0,1.0,0.4029709408155755,-0.449053,0.483443264668111,-1.1313871,0.32249861696304
106,26,100000,-0.8693197838072172,-0.8554920965610812,0.05797976491319569,-0.8137019284909942,0.06397859148292082,-0.8999613784857491,0.05198093834347056,0.10279835244519689,-0.7713137955115154,0.11273870688468758,-0.9349313799574475,0.09285799800570621,0.463949892439108,-0.36929339214383305,0.5751926977590462,-1.1572302219926116,0.35270708711916976,0.45698943510468176,-0.49056727,0.4356883668370992,-1.2646658,0.4782905033722643
107,26,10000000,-0.8693197838072172,-0.8554920965610812,0.7128010793408542,-0.19229270227570414,0.7788009592585695,-1.4088254107138043,0.646801199423139,0.1076605634292055,-0.7672012639520054,0.11746945342481462,-0.9392034298187988,0.0978516734335964,0.46986758596417394,-0.3672046340338667,0.5775954477583832,-1.1652997684392958,0.36213972416996465,0.45698943510468176,-0.49056727,0.4356883668370992,-1.2646658,0.4782905033722643
108,27,10,-0.7902292030540518,-0.8397739793238093,1.0319776232828795,0.34523379473804156,1.4368780518409006,-0.3131708681665035,0.6270771947248586,0.8386352795644871,0.10101868932456586,1.127834669908619,-0.3783720162499158,0.5494358892203554,2.1597371529766196,-3.413374738405882,3.3194743059532397,0.0,1.0,0.3600654496813794,-0.39859688,0.4955933275059371,-0.65121317,0.22453757185682163
109,27,1000,-0.7902292030540518,-0.8397739793238093,0.1672665268687219,-0.9127679119231474,0.15506729996248192,-0.6890633091238626,0.17946575377496185,0.05329760335574127,-0.8220976015574699,0.04032804454739742,-0.7841245408547793,0.06626716216408511,1.3747787209980538,-2.390565406848301,2.0251544711449823,-0.23143921385817023,0.7244029708511255,0.30906562929363546,-0.59142375,0.25157948144919084,-0.53195333,0.3665517771380801
110,27,100000,-0.7902292030540518,-0.8397739793238093,0.0753388922402609,-0.7354367806300899,0.06933737985410046,-0.9080815345967479,0.08134040462642134,0.0590552451203208,-0.8418572414585234,0.06533299225710879,-0.7954528098234236,0.05277749798353282,0.41825041345610675,-0.5643252594391633,0.2858714190032744,-0.3773697303114065,0.5506294079089391,0.32311334772765227,-0.6172737,0.21886753117864258,-0.48088887,0.42735916427666193
111,27,10000000,-0.7902292030540518,-0.8397739793238093,0.0010712031842816322,-0.7892888065947452,0.0011900300010074722,-0.8405737602158055,0.0009523763675557921,0.05988057540414453,-0.8374957883829874,0.059813766874548986,-0.7894317261677202,0.05994738393374007,0.4141035310037099,-0.5656778956282815,0.2841597179121345,-0.38289717623236175,0.5440473440952853,0.32311334772765227,-0.6172737,0.21886753117864258,-0.48088887,0.42735916427666193
112,28,10,0.8820585737270348,-0.529238309906384,5.719176365519749,-1.1520783761658746,2.3061245709544016,-5.362363307029306,9.132228160085095,0.6602274524477953,1.4816486960133224,0.6797622517887787,-0.8683174068060703,0.6406926531068119,1.0,0.0,1.0,0.0,1.0,1.22979195711715,1.3750964,0.5589627279568729,0.47664323,1.9006211862774274
113,28,1000,0.8820585737270348,-0.529238309906384,1.1084480297203323,1.7468922219646146,0.9804719028843254,0.12512472103691932,1.2364241565563392,0.37320944025602915,0.6473018887958447,0.26614636705956307,-0.7834169232204736,0.4802725134524952,0.7090311300337647,1.2508139745713005,0.41806226006752945,0.0,1.0,0.5016677825385806,1.2764453,0.44712075547453317,-0.23486812,0.5562148096026279
114,28,100000,0.8820585737270348,-0.529238309906384,0.390234839454971,1.176006959165079,0.3332526820707608,-0.29255394233780707,0.4472169968391812,0.37432114764770796,0.5932777547018532,0.3273941523009886,-0.7521789651559575,0.42124814299442737,0.6960461672678209,1.2279069790968464,0.39209233453564185,0.0,1.0,0.5392048255438092,1.242873,0.4090594325990206,-0.17499253,0.6693502184885978
115,28,10000000,0.8820585737270348,-0.529238309906384,0.058290182031248354,0.9261745531437156,0.05001479576381633,-0.4940092610420324,0.06656556829868038,0.37482556961829605,0.5964567915405193,0.32379004149320684,-0.7546203175309706,0.42586109774338526,0.5230681016767078,1.2246160028940163,0.3883613167768954,-0.18111864063576305,0.6577748865765202,0.5392048255438092,1.242873,0.4090594325990206,-0.17499253,0.6693502184885978
116,29,10,0.7568602288971822,-0.6914574812207355,0.07506671660706588,0.7424277498574096,0.019068882851464044,-0.7820830450918339,0.1310645503626677,0.04544357830897997,0.8070922916053918,0.06636900816073067,-0.7084107383971673,0.024518148457229272,1.0,0.0,1.0,0.0,1.0,0.2749253870219067,0.48875296,0.35423616871649827,-0.5561983,0.19561460532731523
117,29,1000,0.7568602288971822,-0.6914574812207355,1.063349293500397,1.4673860652590582,0.9387807804317849,0.12993717320673212,1.1879178065690088,0.06357937526949892,0.8251250149898792,0.09019470634910406,-0.6658984163294596,0.03696404418989377,1.0,0.0,1.0,0.0,1.0,0.17429077233661916,0.5083903,0.3282903658879976,-0.677427,0.020291178785240702
118,29,100000,0.7568602288971822,-0.6914574812207355,0.2642638503675666,0.5863072802259486,0.22534272796939744,-0.9010969988333084,0.30318497276573575,0.0455712388714601,0.7890851541061142,0.04257711526986542,-0.657876598010545,0.04856536247305477,0.20049192228851132,0.4595863757394904,0.3927724589133825,-0.6857796571724228,0.008211385663640084,0.19222748862589686,0.5079544,0.3288662830132475,-0.65302026,0.05558869423854623
119,29,10000000,0.7568602288971822,-0.6914574812207355,0.05139250664594164,0.7906795453573231,0.044683701387532145,-0.6512828944357325,0.058101311904351124,0.047153751079559304,0.7879108848706439,0.04102561448988469,-0.6546153213782808,0.05328188766923392,0.584368563287478,0.0,1.0,-0.574782932690792,0.16873712657495604,0.19222748862589686,0.5079544,0.3288662830132475,-0.65302026,0.05558869423854623
120,30,10,0.6467949320041011,0.7061528448963632,1.5676902689641725,1.4333567878674256,1.2160915569114836,-0.6491585292269352,1.9192889810168612,0.441713093791755,0.3717975011625709,0.42516942733216495,0.38255352995188524,0.45825676025134504,1.9279457875265058,-1.2003812650933967,2.8558915750530116,0.0,1.0,0.5298061873296248,-0.012501657,1.019328625489362,0.67770636,0.040283749169887605
121,30,1000,0.6467949320041011,0.7061528448963632,0.04006361865469578,0.6866762000081275,0.06165983379067894,0.6931120353637752,0.018467403518712608,0.1432532912286983,0.5407296501972854,0.16398595066008217,0.7926711375985366,0.12252063179731439,0.6861060727579524,0.4060500026540408,0.3722121455159049,0.0,1.0,0.19014544519483131,0.46907735,0.27476650558212445,0.6316365,0.10552438480753819
122,30,100000,0.6467949320041011,0.7061528448963632,0.0031862756102879163,0.6491330643353069,0.00361495153334165,0.708100131760589,0.0027575996872341822,0.138380807656834,0.5389569047252185,0.16672676600100328,0.783854266776244,0.11003484931266472,0.6406400668956846,0.0,1.0,0.5075260782067581,0.2812801337913693,0.18834009447990338,0.47333828,0.2681787492038649,0.62953424,0.10850143975594184
123,30,10000000,0.6467949320041011,0.7061528448963632,0.0002093297123127304,0.6468322330375443,5.767057161017033e-05,0.7064077582018958,0.0003609888530152905,0.1365672415290109,0.5386879964373743,0.1671425210951426,0.7809993703725975,0.10599196196287922,0.3227065631843098,0.41002495585794924,0.36606652963794495,0.5088914509028802,0.2793465967306746,0.18834009447990338,0.47333828,0.2681787492038649,0.62953424,0.10850143975594184
124,31,10,0.6535741105656772,0.6845769811584214,1.018834038217741,0.3387966468856066,0.481624743990588,1.7498084282352369,1.556043332444894,1.1458068786630586,-0.605196022948234,1.9259791860856128,0.4342719701714429,0.3656345712405047,0.6514778942177925,0.0,1.0,0.47718042208671924,0.30295578843558496,0.6544917464298791,0.047152366,0.9278545986952252,0.94548905,0.3811288941645328
125,31,1000,0.6535741105656772,0.6845769811584214,0.7031309372285783,0.12371820255490779,0.8107051663233295,1.092281394521324,0.5955567081338273,0.04812696830794572,0.5949095447225551,0.08975962311656914,0.6801311236283589,0.006494313499322289,1.0,0.0,1.0,0.0,1.0,0.60035731936885,0.17029017,0.7394478004144339,1.0003496,0.46126683832326604
126,31,100000,0.6535741105656772,0.6845769811584214,0.8792070711702613,0.028420675141382145,0.9565149924363074,1.2335386803933535,0.8018991499042153,0.04559153191494,0.6232368785508589,0.04641743227644226,0.715222502066924,0.044765631553437754,6.473070607397564,0.0,1.0,8.862630270475067,11.946141214795128,0.5660657003899516,0.26345032,0.5969082613946411,1.0509784,0.535223139385262
127,31,10000000,0.6535741105656772,0.6845769811584214,0.01845923699567738,0.6405166635869174,0.019978525415363182,0.6961736800155526,0.01693994857599158,0.04149223813230879,0.6241414335998384,0.04503341930169841,0.7105574011658679,0.03795105696291917,0.5823812970494197,0.1949839518592668,0.7016651230408965,1.0016028498773673,0.4630974710579428,0.5660657003899516,0.26345032,0.5969082613946411,1.0509784,0.535223139385262
128,32,10,0.7139546914981076,0.5666000492104116,0.8668848513004053,1.084121778820621,0.5184741997363771,1.2551865409385916,1.2152955028644334,0.7498073865704051,0.9560257808971951,0.33905665482937597,-0.09097223773638977,1.1605581183114342,1.0,0.0,1.0,0.0,1.0,0.5475841916246111,0.32849252,0.5398972425681501,0.8812167,0.5552711406810721
