,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
260,65,10,-0.7718675022582575,-0.2633414876392164,-0.4593135379193236,-1.000769491465777,-0.47172632813453674,0.6588255278674687,0.40493214628740404,0.29655606504719983,0.3888506424296863
261,65,1000,-0.7718675022582575,0.7835277417775192,-0.781776356230411,-1.6747144355965669,-0.8946791291236877,2.0151065299227486,0.012837506363673907,1.1696915995256238,0.1591097260943355
262,65,100000,-0.7718675022582575,-0.7903087703728426,-0.7739360321701805,-0.9101667284426718,-0.8606797456741333,0.02389175352069027,0.002679902840670266,0.17917482700047788,0.11506151399824097
263,65,10000000,-0.7718675022582575,-0.7742367455114407,-0.7713094333841836,-0.9064864674649364,-0.8606797456741333,0.0030694947594652033,0.0007230112324216287,0.17440683124088446,0.11506151399824097
264,66,10,0.861395613187282,0.8205424207254219,0.8468902192237964,0.8360437933359532,0.8132275342941284,0.047426747752635535,0.016839410070610475,0.029431099326735037,0.05591864894101916
265,66,1000,0.861395613187282,1.8123488883345609,0.8720583932375083,1.578563938224733,0.8267959356307983,1.1039680961789686,0.012378493559739192,0.8325655646002535,0.04016699995540966
266,66,100000,0.861395613187282,0.864103008609107,0.8590448281951069,-0.9437545500570621,0.8760435581207275,0.0031430336774148893,0.002729042214966579,2.0956110474779885,0.01700489845687298
267,66,10000000,0.861395613187282,0.8614297964396779,0.860933489742398,-0.5271148419725384,0.8760435581207275,3.968356916680849e-05,0.0005364822362793605,1.611931189226912,0.01700489845687298
268,67,10,-0.6401279628188237,-1.2349687158695226,-0.4655953693210652,-1.3617455011676671,-0.41131290793418884,0.9292528800511993,0.2726526626476348,1.127302008759589,0.3574520536129066
269,67,1000,-0.6401279628188237,-0.653375757901334,-0.578007876417379,0.0,-0.573225200176239,0.02069554191035992,0.0970432319936421,1.0,0.10451466976692633
270,67,100000,-0.6401279628188237,0.133090197242747,-0.627606784227564,-0.6294879105426382,-0.5215752720832825,1.2079118628979744,0.01956043059909814,0.01662175829553152,0.18520154972373132
271,67,10000000,-0.6401279628188237,-0.6400124054588788,-0.6399880908754946,-0.6400141414057547,-0.5215752720832825,0.00018052228094517163,0.00021850622290137838,0.00017781040616896373,0.18520154972373132
272,68,10,0.8819323429149994,0.8484313796585858,3.3794735153981224,0.0,0.4517701268196106,0.037985865384735557,2.8318965650223755,1.0,0.48774967779682377
273,68,1000,0.8819323429149994,0.8698761192701947,0.8143207174468382,0.0,0.788917601108551,0.013670236432146269,0.07666305245670942,1.0,0.10546698117342225
274,68,100000,0.8819323429149994,-0.1622574613539346,0.8856391230378928,0.0,0.8404000997543335,1.1839794885145434,0.004203020960362536,1.0,0.047092323458046516
275,68,10000000,0.8819323429149994,0.8819226292151484,0.8814116760989477,-0.1441682870641729,0.8404000997543335,1.101411001543116e-05,0.0005903704748267367,1.1634686472520805,0.047092323458046516
276,69,10,0.6313976916700192,0.9545200631627017,1.044381489506299,1.054809734505292,1.3792506456375122,0.5117572898279654,0.6540787261099351,0.6705948539586302,1.1844404308629235
277,69,1000,0.6313976916700192,0.5836930661064864,0.661094619856306,0.6496796497897268,0.7093952894210815,0.07555400691655395,0.047033634392516864,0.02895474335890045,0.12353164856330416
278,69,100000,0.6313976916700192,0.6268507136808218,0.6361769870808396,0.6301856175784669,0.7553430795669556,0.0072014485469069365,0.007569390059344867,0.0019196682337346623,0.19630320087028857
279,69,10000000,0.6313976916700192,0.6329643627185907,0.6307503946013512,0.6316387908495766,0.7553430795669556,0.0024812745900728078,0.0010251812402987885,0.0003818499540593736,0.19630320087028857
280,70,10,0.7832521100690292,0.21494931290036437,0.3563671341660774,0.0,0.6361047625541687,0.7255681661918274,0.5450160560248344,1.0,0.18786715748763466
281,70,1000,0.7832521100690292,-0.5901629207672928,0.7269454798694318,0.7655054453946657,0.726417064666748,1.7534776008650406,0.07188825855143241,0.02265766596249506,0.07256290110379934
282,70,100000,0.7832521100690292,0.785688068439744,1.057446028994614,0.0,0.7370464205741882,0.0031100565697808067,0.35007108873466,1.0,0.058992103437511025
283,70,10000000,0.7832521100690292,-0.13784287685873794,0.77997450475559,-0.14437916728834813,0.7370464205741882,1.1759878780876691,0.004184610895143665,1.1843329439299228,0.058992103437511025
284,71,10,-0.859701553226889,-0.6733050684992086,3.3784140495865596,0.0,-2.286669969558716,0.21681534019339782,4.929752176096095,1.0,1.6598416171003787
285,71,1000,-0.859701553226889,-1.0677073772149839,-1.096867438859949,-2.1907882118572664,-1.4996637105941772,0.24195120179479168,0.27587002110541514,1.5483124970917463,0.7444003735542769
286,71,100000,-0.859701553226889,-0.8661177981211492,-0.8632020416002747,-2.0558527723281363,-1.472822666168213,0.007463339888333122,0.004071748341324497,1.39135635455292,0.7131790219989418
287,71,10000000,-0.859701553226889,-0.8601689934972594,-0.8588556317057364,-19.841061949446345,-1.472822666168213,0.0005437238872209103,0.0009839711443784499,22.079011402239463,0.7131790219989418
288,72,10,0.7537036335935656,1.278771664845019,0.9064049037465072,0.3092890397045856,0.795897901058197,0.6966505239572668,0.20260121266084494,0.5896410393698996,0.05598257137683462
289,72,1000,0.7537036335935656,0.6654824478257801,0.5645182549536437,0.6890260873658133,0.7268950939178467,0.1170502327913132,0.2510076510284413,0.08581296857941073,0.03556907314868465
290,72,100000,0.7537036335935656,0.7512136756689684,0.7705818895399175,0.7466082306709132,0.7937999963760376,0.003303629986133228,0.022393756901341186,0.009414048979467467,0.05319911036025855
291,72,10000000,0.7537036335935656,0.7537031356074014,0.7538741490683448,0.7537127830075022,0.7937999963760376,6.607188051087357e-07,0.0002262367689090226,1.2139272691269942e-05,0.05319911036025855
292,73,10,-0.7354654702718157,-0.5215230508275078,-0.8136397019657396,0.0,-0.6696774959564209,0.29089390065483073,0.10629218481872713,1.0,0.08945079949311653
293,73,1000,-0.7354654702718157,-0.051318918860197266,-0.7430031349574957,-0.7779476088446304,-0.654475212097168,0.9302225312614192,0.010248835588289634,0.05776224756971119,0.11012108854643458
294,73,100000,-0.7354654702718157,-0.7536576105005868,-0.7394039698744966,-0.7537162219051573,-0.652957022190094,0.02473554635005164,0.005355111506764942,0.024815239288659443,0.11218534576644096
295,73,10000000,-0.7354654702718157,-0.7349250144149925,-0.7356870092032378,-0.7350554145685732,-0.652957022190094,0.0007348487164509991,0.00030122274991400294,0.0005575458261705282,0.11218534576644096
296,74,10,0.5027029539285673,0.478802019235111,0.4680026435321752,0.46819051473025586,0.49513936042785645,0.04754484632857874,0.06902746467911738,0.06865374259013327,0.015045850519879105
297,74,1000,0.5027029539285673,0.49284092410408786,0.4552062189341616,-0.36632501538501616,0.45549941062927246,0.019618006513406814,0.0944827051904591,1.7287106879365381,0.09389947469057915
298,74,100000,0.5027029539285673,0.49965031867914056,0.49802174440714253,0.4851843913492808,0.41288459300994873,0.006072443429207606,0.009312078802882862,0.03484873610226659,0.178670843719334
299,74,10000000,0.5027029539285673,0.5023388487496652,0.5019626171812767,-0.42918768862007467,0.41288459300994873,0.0007242948863871459,0.0014727121484069928,1.853760029190242,0.178670843719334
300,75,10,0.6023337404182254,2.7615585357203263,0.6464359446458752,0.0,0.5854145884513855,3.5847648079665286,0.07321888393140283,1.0,0.02808933126524215
301,75,1000,0.6023337404182254,0.33795086482020265,0.6305300764844506,-0.13210698441905452,0.6305018067359924,0.4389308747911925,0.04681181573299761,1.2193252271196482,0.046764882037338244
302,75,100000,0.6023337404182254,0.6015061539369632,0.6005579746584156,0.5883615891471532,0.5544648766517639,0.0013739666662000633,0.0029481426004406915,0.023196693682427223,0.07947232664274152
303,75,10000000,0.6023337404182254,0.6010741952648124,0.6024903860289624,0.5893893407693962,0.5544648766517639,0.0020911084153088003,0.0002600644795828003,0.021490411013404914,0.07947232664274152
304,76,10,0.8675002326770306,-0.07490248595206074,0.5944587250652733,0.0,0.7839433550834656,1.0863429001291656,0.31474516931156876,1.0,0.09631914142053394
305,76,1000,0.8675002326770306,-0.20495574254143872,1.0445721670078014,1.0414200965750562,0.6013470888137817,1.2362601585811257,0.20411744880383742,0.20048393919310428,0.3068046944978024
306,76,100000,0.8675002326770306,0.8853616948414244,0.865456840998354,0.9483896153850228,0.757103443145752,0.02058957622325339,0.0023554940986827066,0.09324422018697856,0.12725851287740142
307,76,10000000,0.8675002326770306,0.8585248307492698,0.8681881320693944,0.690032127138088,0.757103443145752,0.010346281867917768,0.000792967386580407,0.20457413018932727,0.12725851287740142
308,77,10,0.6124070762615856,0.5516406248341208,0.47290828507145927,-45.179720002616655,0.020404160022735596,0.099225586677429,0.22778768665066892,74.77400058538585,0.9666820309339141
309,77,1000,0.6124070762615856,0.7973795435904399,0.6450729518429476,0.49964455116609724,0.6666662693023682,0.30204168844359425,0.05334013411596979,0.18413001656323552,0.08859987930251491
310,77,100000,0.6124070762615856,0.6092702848531899,0.6119674465327299,0.6084863388050628,0.6655576825141907,0.00512206917585628,0.0007178717325400564,0.006402175298915334,0.08678966705783475
311,77,10000000,0.6124070762615856,0.6054099597616821,0.6117323822086174,0.61363016867129,0.6655576825141907,0.011425597076077482,0.0011017084536104887,0.0019971885647872274,0.08678966705783475
312,78,10,-0.7656335440492273,-1.2807558402594443,-1.607192278669182,0.0,-1.6404390335083008,0.6728052868293563,1.0991664891916564,1.0,1.1425903374510806
313,78,1000,-0.7656335440492273,-1.735511490793408,-0.8707918226887864,-2.8618707270252486,-1.1806005239486694,1.2667652224519321,0.13734805568131925,2.7379118891390175,0.541991639635843
314,78,100000,-0.7656335440492273,-1.0061620128144564,-0.7814670861019656,-2.3251235515453295,-1.2453770637512207,0.31415612682425,0.020680313938439717,2.036862177234796,0.6265967882817157
