,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
179,44,10000000,-0.5163942790443444,-0.4747667322617008,-0.4294250985598748,-1.6585769364007934,-0.3615016043186188,0.08061194415182307,0.16841623544981468,2.211842198310578,0.2999504080726358
180,45,10,-0.502056030302308,0.7172576218640683,1.1671867217529948,0.7172576218640683,1.72356379032135,2.4286405870519645,3.3248136688054215,2.4286405870519645,4.433010832045027
181,45,1000,-0.502056030302308,1.2751192396298738,-0.304315497413161,0.0,0.10988697409629822,3.5397946895729415,0.39386148348836597,1.0,1.2188739253468002
182,45,100000,-0.502056030302308,-0.5098387229448407,-1.0114653974368717,-1.6815013471657445,0.056759223341941833,0.015501641595354103,1.014646446588497,2.3492304557187476,1.1130535635788794
183,45,10000000,-0.502056030302308,-0.5159768975291096,-0.9017922895509055,0.0,0.056759223341941833,0.02772771640332497,0.7961985020036514,1.0,1.1130535635788794
184,46,10,-0.5643067527644875,-0.8878153845903284,-0.5217762574139848,0.0,-0.5283201336860657,0.5732850621421798,0.07536768812733438,1.0,0.06377137771633362
185,46,1000,-0.5643067527644875,-9.808119161186708e-05,2.6611390006293423,0.0,-0.5760578513145447,0.9998261917102154,5.715766713038014,1.0,0.020823955220258518
186,46,100000,-0.5643067527644875,-0.552692882760599,3.1165962599436074,0.0,-0.6175510883331299,0.020580774458205893,6.522876068159181,1.0,0.0943535325561908
187,46,10000000,-0.5643067527644875,-0.5680909820533013,4.244498833560709,-1.4208422006927013,-0.6175510883331299,0.006705979097849243,8.521616235792491,1.517854329639198,0.0943535325561908
188,47,10,0.7787585445450184,1.1114772619243556,0.19314001887676086,0.0,0.11257736384868622,0.4272424613635857,0.7519898558678404,1.0,0.8554399632116289
189,47,1000,0.7787585445450184,-0.2931787545775549,-2.184138473097151,0.0,0.7548385262489319,1.3764693904563725,3.8046414237075386,1.0,0.030715577329634952
190,47,100000,0.7787585445450184,0.9828719106610457,-2.434596722856225,0.0,0.7018157243728638,0.26210096511400527,4.126253624964864,1.0,0.09880189528720695
191,47,10000000,0.7787585445450184,0.7801830693841117,-2.34994732728918,1.4633462103379329,0.7018157243728638,0.001829225308758124,4.017555754283393,0.8790756397965146,0.09880189528720695
192,48,10,-0.7060052675272084,-1.316912314212323,4.095740495266402,0.0,1.1635963916778564,0.8653009754797206,6.801288862350533,1.0,2.6481412323641242
193,48,1000,-0.7060052675272084,-1.40068776000611,-0.7773603164462721,-35.59487645258833,-0.9533609747886658,0.9839621946618545,0.10106872030712409,49.41729586134647,0.35035957752528335
194,48,100000,-0.7060052675272084,-0.2646844066529674,-0.667511691063525,-0.8935061385746114,-0.729444682598114,0.6250957056170026,0.0545230726089446,0.26557998880677897,0.03320005692450774
195,48,10000000,-0.7060052675272084,0.013585601754696919,-0.6514965287227417,0.0,-0.729444682598114,1.0192429184024088,0.07720726928197605,1.0,0.03320005692450774
196,49,10,-0.7457832584147577,-0.19181756989541934,-0.6837414907574515,-0.701939329955081,-0.5662610530853271,0.7427971629409487,0.08319007829323309,0.058789102550882724,0.24071632515729066
197,49,1000,-0.7457832584147577,-0.7085379885583791,-0.7030019152464405,0.0,-0.8741728067398071,0.04994114501248977,0.05736431152832996,1.0,0.17215396950309023
198,49,100000,-0.7457832584147577,-0.28907978153966446,-0.737220802724054,-1.9387053394978024,-1.137408971786499,0.6123809722490492,0.011481158358132232,1.599555993813442,0.5251200116829973
199,49,10000000,-0.7457832584147577,-0.7463848991484486,-0.7442970564182776,-1.3829771271463585,-1.137408971786499,0.0008067233031883923,0.0019928068640735746,0.8543955117550167,0.5251200116829973
200,50,10,0.6058634888860209,0.404654196278187,-1.8998316811203932,-0.25930497452281653,0.0435795858502388,0.3321033472041534,4.135742153093833,1.4279924096426262,0.9280702886876927
201,50,1000,0.6058634888860209,3.0137050221739856,-1.8922750972786408,-0.29892955984234154,0.04698695242404938,3.9742311221215445,4.123269733183457,1.4933942469317179,0.9224463046775726
202,50,100000,0.6058634888860209,0.5770862359193174,-1.0341687128662587,-1.5866067722305361,0.05437956750392914,0.04749791577573887,2.706933544993356,3.618752906117139,0.9102445212469976
203,50,10000000,0.6058634888860209,-0.11199314852374742,-1.0457324687278162,0.0,0.05437956750392914,1.1848488159101074,2.7260199498909667,1.0,0.9102445212469976
204,51,10,0.7924294175513829,1.5133202054578188,1.2197672425156645,1.5667393493785087,1.2282694578170776,0.9097223953825412,0.5392755689014689,0.9771342591239905,0.5500048718691516
205,51,1000,0.7924294175513829,0.047936998391615034,1.1563237460905762,8.027316967108018,0.7429910898208618,0.939506286200554,0.4592135532570605,9.130008792344599,0.06238830441616631
206,51,100000,0.7924294175513829,-0.03515708972119161,0.7848052507873735,-0.03515708972119161,0.707669734954834,1.044366209712188,0.009621256600452969,1.044366209712188,0.10696180722121269
207,51,10000000,0.7924294175513829,-0.07678357892614951,0.7797938332077367,-0.07678357892614951,0.707669734954834,1.096896426641267,0.015945375151127428,1.096896426641267,0.10696180722121269
208,52,10,0.6345984782544072,0.7218088526845314,0.7826532830258646,0.0,0.9003735184669495,0.13742606926826267,0.23330469555917055,1.0,0.41880819024907034
209,52,1000,0.6345984782544072,0.7767406258610041,0.41291360191671533,0.0,1.0799230337142944,0.22398753302653351,0.34933092960998174,1.0,0.7017422365790152
210,52,100000,0.6345984782544072,0.6176400316440487,0.7008054539890511,0.6207623683061537,1.0115437507629395,0.026723112631795422,0.10432892293842207,0.021802935907303953,0.593990192893934
211,52,10000000,0.6345984782544072,0.6431589375918452,0.4216690954088226,0.6273862054754653,1.0115437507629395,0.013489568019427465,0.33553402685630507,0.011365096239721068,0.593990192893934
212,53,10,-0.6986293871770899,-0.7744146565979283,-1.2117496296974501,-2.0556036438191523,-1.0641071796417236,0.10847707069274516,0.7344670177612977,1.9423377853100445,0.5231354408685813
213,53,1000,-0.6986293871770899,0.11278708779205565,0.6167800256816436,-0.9037737029026394,-0.48509711027145386,1.161440514616466,1.8828429450610857,0.29363825726607906,0.3056445675273455
214,53,100000,-0.6986293871770899,-0.3517988931547178,-0.10320748864266649,0.0,-0.4964028596878052,0.49644418111838867,0.8522714753530611,1.0,0.28946181079843974
215,53,10000000,-0.6986293871770899,-0.7339111178965085,-0.062317446260621794,-406.8720485578638,-0.4964028596878052,0.05050135503457625,0.9108004223635308,581.3861063186698,0.28946181079843974
216,54,10,-0.7782495438961907,-0.7179582135802567,-0.5959689422831609,-1.3247431879473917,-1.2620502710342407,0.07747043450111701,0.23421870663806507,0.7022087559669636,0.6216524390312823
217,54,1000,-0.7782495438961907,0.07403588948018786,-0.46206152965481806,-0.9238073061607687,-0.36782199144363403,1.095131298258831,0.406281014516789,0.1870322487256011,0.5273726861410186
218,54,100000,-0.7782495438961907,-0.6351726446586076,-0.4945080712565593,-0.7276628079043991,-0.49345117807388306,0.18384450123965368,0.36458932082262696,0.06500066256195496,0.36594735975880816
219,54,10000000,-0.7782495438961907,0.19353304497725538,-0.49365764282674235,-1.4542600443934535,-0.49345117807388306,1.2486773638290374,0.3656820659922026,0.8686294849758814,0.36594735975880816
220,55,10,0.799321156344071,2.1148148770310113,0.3675408785807209,0.8575307990630677,0.4180893003940582,1.6457636711428176,0.5401837225705666,0.07282384840811118,0.4769445334009275
221,55,1000,0.799321156344071,-0.6598688533209159,0.7429341382886563,-0.6598688533209159,0.8860922455787659,1.8255365794882987,0.07054363269116659,1.8255365794882987,0.10855597721392468
222,55,100000,0.799321156344071,0.7322634121940562,0.7942382028311281,0.7322634121940562,0.7667449712753296,0.08389336828856496,0.0063590879242972,0.08389336828856496,0.040754814019608954
223,55,10000000,0.799321156344071,-0.11062797983097195,0.809459810621066,-0.11062797983097195,0.7667449712753296,1.1384024167919706,0.012684080981125417,1.1384024167919706,0.040754814019608954
224,56,10,-0.656692376377837,-0.1834889706170766,-1.266420837645672,-4.661624663363293,-0.588081419467926,0.7205861112182248,0.9284841475257503,6.098642882190494,0.1044796001567021
225,56,1000,-0.656692376377837,-1.073182105078244,-0.6421790498351322,0.0,-0.8364469408988953,0.634223486798595,0.02210064722047926,1.0,0.2737271985896088
226,56,100000,-0.656692376377837,-1.2097208511128255,-0.6423667294286393,0.0,-0.7783170938491821,0.8421423708089403,0.02181485192231809,1.0,0.185208054556989
227,56,10000000,-0.656692376377837,-0.09962927486003534,-0.6721452362710186,-2.079708637079334,-0.7783170938491821,0.8482862319651594,0.023531352653149526,2.16694499873826,0.185208054556989
228,57,10,0.6769022082119788,0.6104711259955068,1.3964817948331212,0.0,0.9497842788696289,0.09813985153327852,1.063048070890321,1.0,0.40313366886254026
229,57,1000,0.6769022082119788,0.07603806063620173,1.0853397756988588,0.0,1.0151742696762085,0.8876675837163325,0.6033922810885167,1.0,0.49973549703400644
230,57,100000,0.6769022082119788,0.6634415379210715,0.09484004870819758,0.0,0.9813262224197388,0.019885694163213462,0.8598910632028881,1.0,0.44973115837794186
231,57,10000000,0.6769022082119788,0.6774967759305212,0.7434810071041413,0.6524723166784464,0.9813262224197388,0.0008783657540620515,0.09835807607723557,0.03609072512566232,0.44973115837794186
232,58,10,0.7940040884874917,0.425257234233111,-1.1452653865944709,-0.6684595114631652,0.38907870650291443,0.4644143016401983,2.442392304019619,1.841884218425779,0.5099789634029778
233,58,1000,0.7940040884874917,0.11513008210463484,0.9416592611153322,-0.00819040953314578,0.6704506278038025,0.8550006432284908,0.1859627359213107,1.0103153241298137,0.1556080912870962
234,58,100000,0.7940040884874917,0.47550320499749615,0.8193696599082012,-0.7791220225448185,0.6822317838668823,0.40113254844406643,0.03194639900284228,1.9812569404132134,0.1407704396504127
235,58,10000000,0.7940040884874917,0.5692380043282198,0.807084199044451,-0.32839769648333444,0.6822317838668823,0.2830792528882712,0.016473606051419332,1.413596984253448,0.1407704396504127
236,59,10,-0.7394569465102165,-1.2144169885749962,-2.0842707775989657,-1.2144169885749962,-1.2798266410827637,0.6423092572276181,1.818650615746388,0.6423092572276181,0.7307655937546612
237,59,1000,-0.7394569465102165,0.4935523831310227,-6.137121514257199,0.0,-0.7905213236808777,1.6674524939691044,7.299498088726667,1.0,0.06905659269502261
238,59,100000,-0.7394569465102165,-0.581879217848779,-5.215170405543046,0.0,-0.7056685090065002,0.21309926075494695,6.052703244124561,1.0,0.045693583193960115
239,59,10000000,-0.7394569465102165,-0.026084083052183165,-4.710253008751316,0.0,-0.7056685090065002,0.9647253526046594,5.3698813446554565,1.0,0.045693583193960115
240,60,10,0.632553981650062,1.1095002001649403,1.5084858731166975,0.9136322129916004,1.2738041877746582,0.7540008162951249,1.3847543717639794,0.44435453652244156,1.013747798175026
241,60,1000,0.632553981650062,0.9417128007227673,-0.020728921267432185,0.9613868573423371,1.0037444829940796,0.4887469339237143,1.0327702012298765,0.5198495072855144,0.5868123703462284
242,60,100000,0.632553981650062,0.5884836376336606,0.5934258804830764,0.5745538270360401,1.0033321380615234,0.0696704870965175,0.06185733123506263,0.09169202360045928,0.5861604972341811
243,60,10000000,0.632553981650062,0.6286927590069877,0.6158391812443664,0.0,1.0033321380615234,0.006104178860754365,0.026424306684615078,1.0,0.5861604972341811
