,Unnamed: 0,Seed,Sample Size,True Effect 0,True Effect 1,Cumulant Error,Cumulant Estimate 0,Cumulant Error 0,Cumulant Estimate 1,Cumulant Error 1,Min Norm Error,Min Norm Estimate 0,Min Norm Error 0,Min Norm Estimate 1,Min Norm Error 1,Relvlingam Error,Relvlingam Estimate 0,Relvlingam Error 0,Relvlingam Estimate 1,Relvlingam Error 1,GRICA Error,GRICA Estimate 0,GRICA Error 0,GRICA Estimate 1,GRICA Error 1
52,52,13,10,-0.5302869784689067,0.7625821338387831,1.1310763326807252,-1.428573035155405,1.6939621245841492,1.1958740888517496,0.5681905407773011,0.9842154822133148,0.1386507421981088,1.2614635995747698,0.2234614521956705,0.7069673648518596,6.664552635288093,6.515521871772319,13.286784583292112,0.7948551338533957,0.0423206872840733,0.9578258051023605,-1.3779514,1.5985012635408211,0.52072895,0.31715034666389974
53,53,13,1000,-0.5302869784689067,0.7625821338387831,0.3870761103541768,-0.3832672131543163,0.2772456637330212,0.3836500713020514,0.4969065569753322,0.9871360076932556,-0.0333316233342647,0.937144179118818,-0.0283130246058345,1.0371278362676932,1.1536316973927674,-1.2235117341527335,1.3072633947855348,0.0,1.0,0.697231749251291,-1.177694,1.220861553966851,0.6301964,0.173601944535731
54,54,13,100000,-0.5302869784689067,0.7625821338387831,0.0484293230766911,-0.4926438447820986,0.0709863436501775,0.7428523781885668,0.0258723025032047,1.0353991267394935,0.1320085491028278,1.2489379420252316,0.1358461438129712,0.8218603114537557,0.8452735309691087,-1.3011113897224855,1.4535986033056552,0.5818894726449532,0.2369484586325622,0.6204851773521969,-1.1726164,1.2112863603730228,0.73994565,0.02968399433137087
55,55,13,10000000,-0.5302869784689067,0.7625821338387831,0.0027311981941839,-0.5290071893319748,0.0024133897095249,0.7602570158195424,0.0030490066788429,1.0331332815169776,0.1201296523570366,1.2265370586769564,0.1222194165588393,0.8397295043569988,0.8476018185220036,-1.298524354622503,1.448720046590097,0.5746181514741956,0.2464835904539102,0.6002816667581984,-1.1603438,1.1881430495666978,0.75311065,0.012420283949699013
56,56,14,10,-0.5333396644199027,0.7986256480561633,0.2960430836178522,-0.7885236694948823,0.4784643297672891,0.7078843344746181,0.1136218374684153,0.9675855676242362,0.1218733025943538,1.2285097297740113,0.2342677251528427,0.7066614054744611,0.7870835050633727,-0.9856259296856122,0.8480266806288401,0.2187113568311826,0.7261403294979053,0.36615916414358035,-0.9210765,0.7269978927514625,0.8028747,0.0053204355356981205
57,57,14,1000,-0.5333396644199027,0.7986256480561633,0.9914754525123276,-1.1580921890916505,1.1713970783539456,1.4467533488135182,0.8115538266707099,1.0458245751655508,0.150304877292012,1.2818182995174268,0.151873960009218,0.8098308508136749,1.0104859708521543,0.0,1.0,1.614000026646926,1.0209719417043086,0.9384767002471456,-1.1806899,1.213767341305907,1.328263,0.6631860591883842
58,58,14,100000,-0.5333396644199027,0.7986256480561633,1.1066287844820557,-1.2301293306144203,1.3064651153451987,1.5228133589800057,0.9067924536189124,1.0415559596987596,0.1250627603838736,1.2344898921401255,0.1208943315829921,0.8486220272573938,0.7150890551957237,0.0,1.0,1.1421769202471088,0.4301781103914475,0.8329940895795875,-1.1411985,1.1397218171149444,1.2189155,0.5262663620442306
59,59,14,10000000,-0.5333396644199027,0.7986256480561633,0.0133807354028253,-0.5248163148847552,0.015981090670273,0.7900161599842555,0.0107803801353777,1.0409000303744955,0.1215477901026529,1.227899401097154,0.1166786803661296,0.8539006596518369,0.8144022977310849,-1.1766696579724298,1.206229419018099,1.1361050221962568,0.4225751764440706,0.8352628499705126,-1.1431293,1.1433420857573566,1.219648,0.5271836141836687
60,60,15,10,-0.7150980877675344,-0.7662510151299418,0.2143427172853931,-0.817824057423278,0.1436529777005054,-0.984657424551776,0.2850324568702809,0.6468109493072498,0.078161597580491,1.109301925033115,-0.9074863819954018,0.1843199735813846,0.6906268187001515,-0.987731834826908,0.381253637400303,0.0,1.0,0.20096744183727672,-0.6295873,0.11957911307424554,-0.9826064,0.28235577060030786
61,61,15,1000,-0.7150980877675344,-0.7662510151299418,0.093425140429674,-0.8265082290775713,0.1557970063349608,-0.7900456182573623,0.0310532745243873,0.9933983847388184,0.06022809184403,1.0842235392239077,-0.074653361218911,0.9025732302537294,1.0,0.0,1.0,0.0,1.0,0.1223967135885238,-0.68195224,0.04635147296803253,-0.91830736,0.1984419542090151
