,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
241,241,60,1000,0.632553981650062,0.9417128007227672,-0.0207289212674321,0.9613868573423372,1.0037444829940796,0.4887469339237143,1.0327702012298765,0.5198495072855144,0.5790095867687055
242,242,60,100000,0.632553981650062,0.5884836376336606,0.5934258804830764,0.5745538270360401,1.0033321380615234,0.0696704870965175,0.0618573312350626,0.0916920236004592,0.5774389852897225
243,243,60,10000000,0.632553981650062,0.6286927590069877,0.6158391812443664,0.0,1.0033321380615234,0.0061041788607543,0.026424306684615,1.0,0.6115249384456437
244,244,61,10,0.8822162321806951,-0.1925941648824321,-0.1735961548318662,-1.3086925830705611,0.1095449030399322,1.218307210700908,1.1967727961689898,2.4834147631082297,0.9158608628085969
245,245,61,1000,0.8822162321806951,-0.4404693160917661,-3.96912731044561,-0.4404693160917661,0.2724818587303161,1.4992759144807364,5.4990413525203135,1.4992759144807364,0.6672053931537003
246,246,61,100000,0.8822162321806951,0.2324102647519658,-0.3863430514154173,0.4948182876624678,0.3061904609203338,0.7365608835177682,1.437923308734005,0.4391190395132977,0.7084659864785487
247,247,61,10000000,0.8822162321806951,0.2319601762973277,-0.4602149378386185,0.0,0.3061904609203338,0.7370710628119369,1.5216577535657467,1.0,0.7501490305915652
248,248,62,10,0.6540736617081844,1.6657556326329472,1.5370668759757435,-0.35687143153257,0.2898074686527252,1.546740115299316,1.3499904765489663,1.545613517903414,0.5713421467093246
249,249,62,1000,0.6540736617081844,0.7052310887448643,6.7867961839651425,0.6207673152724453,0.6422625184059143,0.0782135561047921,9.37619549798212,0.0509213998141369,0.019057587225798093
250,250,62,100000,0.6540736617081844,-0.3868801870188861,-9.766867581533432,0.0,0.6991932392120361,1.5914932975721825,15.932366418831476,1.0,0.0755491179346904
251,251,62,10000000,0.6540736617081844,0.0757385433607883,-212.83601120760977,0.8240471138428467,0.6991932392120361,0.8842048720277332,326.4006752874981,0.2598689751407482,0.03735030633124113
252,252,63,10,-0.7808540003832559,-1.24718731761359,-0.8462638850598114,0.0,-1.4913909435272217,0.5972093592418685,0.083767112218739,1.0,0.7145537645538851
253,253,63,1000,-0.7808540003832559,-0.7388053938502684,-17.876923224405928,0.0,-0.8226607441902161,0.0538495115762349,21.894066260314528,1.0,0.05924616921182139
254,254,63,100000,-0.7808540003832559,-0.7707797193646583,0.451515534297744,0.0,-0.7819770574569702,0.0129016192702515,1.578232978349516,1.0,0.018139670328035814
255,255,63,10000000,-0.7808540003832559,-0.776208656781563,0.4710528795831471,0.0,-0.7819770574569702,0.0059490552643808,1.6032534626856578,1.0,0.15632823029216805
256,256,64,10,-0.6215030205199417,-0.5182067457437618,-0.1664337136721146,0.0,-1.7132445573806765,0.1662039786866417,0.7322077155266625,1.0,1.7824007303693383
257,257,64,1000,-0.6215030205199417,-0.7406363533453795,-1.3947274551112896,0.0,-1.113079309463501,0.1916858468777389,1.2441201555938988,1.0,1.038493303884888
258,258,64,100000,-0.6215030205199417,-0.5858037927208026,-1.2668757508610862,0.0,-1.153593897819519,0.0574401517297108,1.038406426088217,1.0,0.8408026809990548
259,259,64,10000000,-0.6215030205199417,-0.6191358248381315,-1.2541557566002224,0.0,-1.153593897819519,0.0038088240984409,1.0179399217577596,1.0,0.8499133721098325
260,260,65,10,-0.745204332255088,-1.048553870872952,37.61706547406261,0.0,-0.7122486233711243,0.4070689413464463,51.47886042238689,1.0,0.07092663912939369
261,261,65,1000,-0.745204332255088,-0.4974689163207448,-0.9570412103772918,0.0,-0.799330472946167,0.3324395809464266,0.2842668365616678,1.0,0.07558771662866431
262,262,65,100000,-0.745204332255088,-0.7469861008795406,-0.7309590369826511,0.0,-0.9264969825744628,0.0023909799599001,0.0191159587456083,1.0,0.13925753673334404
263,263,65,10000000,-0.745204332255088,-0.7451731783025362,-0.7039513125967267,0.0,-0.9264969825744628,4.1805919803961895e-05,0.0553579976293536,1.0,0.24849729037959045
264,264,66,10,0.8564637530864976,3.7245520414458566,3.283095237221726,0.0,2.5986685752868652,3.348756182644544,2.8333148663795855,1.0,2.0331971108666242
265,265,66,1000,0.8564637530864976,1.779268615699897,0.6516942862919819,-2.3401484843275835,1.1151677370071411,1.0774593312184242,0.2390871371457038,3.732338030528705,0.36364023099706794
266,266,66,100000,0.8564637530864976,0.849129124318349,0.8146368360866156,0.8247674771546705,1.0867313146591189,0.0085638519338574,0.0488367626173873,0.0370083098293431,0.2930572719762286
267,267,66,10000000,0.8564637530864976,0.8505841343375373,0.8693495518329548,0.7265575353902792,1.0867313146591189,0.006864994260144,0.0150453521237995,0.1516774261935386,0.4888946194445684
268,268,67,10,0.583779428637786,-0.1302704132337318,0.9685697990696116,-0.7845555588045446,1.2747955322265625,1.22315005778417,0.659136570347658,2.343924640570596,0.9167920119865
269,269,67,1000,0.583779428637786,0.781760867249441,-1.1367732625051,0.0,0.8480954766273499,0.3391374017300212,2.94726502295172,1.0,0.49148890050844
270,270,67,100000,0.583779428637786,0.6361685858451102,0.6587314475955124,-3.2210140979341504,0.9209229946136476,0.0897413554457907,0.1283909902968359,6.517519014759037,0.47961451808363725
271,271,67,10000000,0.583779428637786,0.5825123575119681,0.6076289678053306,0.5835968771306205,0.9209229946136476,0.0021704621020554,0.0408536820545322,0.0003127063034603,0.506410190244687
272,272,68,10,0.5791729992133094,-0.2268318120001034,0.4996382346630997,0.0,0.1386466026306152,1.391647767261611,0.1373247106792646,1.0,0.672749018631049
273,273,68,1000,0.5791729992133094,0.948426757539772,2.3281721081311244,0.0,0.6210596561431885,0.6375534750895153,3.019821558141488,1.0,0.04396937590680691
274,274,68,100000,0.5791729992133094,0.5668765234395128,3.516231890800771,0.0,0.5751271843910217,0.0212310929385502,5.071125372862457,1.0,0.014513820076596622
275,275,68,10000000,0.5791729992133094,0.5880333708718974,3.006659315814201,-0.2003335778384549,0.5751271843910217,0.0152983161691291,4.191297453262057,1.345895920753502,0.017565100451265768
276,276,69,10,0.8235266371217553,0.0852566036122536,1.039332654788804,0.0,0.6833760738372803,0.8964737753836022,0.2620510472148122,1.0,0.011916944245367846
277,277,69,1000,0.8235266371217553,0.5038077680532413,-9.426876991982832,0.5038077680532413,0.7543841004371643,0.3882313633302,12.446960628899614,0.3882313633302,0.06938930728104918
278,278,69,100000,0.8235266371217553,0.0659305806781409,-8.995433600708166,0.0,0.8251251578330994,0.9199411680130106,11.923063317232112,1.0,0.024987780243512586
279,279,69,10000000,0.8235266371217553,0.0236815682749152,-5.8810320052621385,0.0,0.8251251578330994,0.9712437130659394,8.141277209704452,1.0,0.0540190045833124
280,280,70,10,0.6673963401494807,0.7418046636433845,0.9913264598032288,0.7418046636433845,1.3266242742538452,0.1114904577948961,0.4853639436817941,0.1114904577948961,0.9906667301891117
281,281,70,1000,0.6673963401494807,0.2393860049511686,0.7416272091265437,0.2393860049511686,0.7220045924186707,0.6413135785288364,0.1112245670397848,0.6413135785288364,0.08824388728505085
282,282,70,100000,0.6673963401494807,-0.1516521316272712,0.7493047816848747,0.2966825751748868,0.7426972389221191,1.2272294924381888,0.1227283348857569,0.5554626878708429,0.12099589931287244
283,283,70,10000000,0.6673963401494807,-0.1250124901255233,0.7322178609253996,0.293959667205814,0.7426972389221191,1.1873137184083502,0.0971259757903384,0.5595425843360571,0.07747096294683654
284,284,71,10,-0.7684154493632742,0.8864282525103454,-0.9622272606134068,-1.3830185369726264,-1.0038752555847168,2.153579425354942,0.2522226894458318,0.7998317682428506,0.27537195809010623
285,285,71,1000,-0.7684154493632742,-0.3739237927543724,-2.1562074085746294,0.0,-0.6508514285087585,0.5133832966734156,1.8060438013854485,1.0,0.16366342889035956
286,286,71,100000,-0.7684154493632742,0.2172713686767203,-2.1572078294289514,0.0,-0.7036204934120178,1.2827524731013102,1.807345728429147,1.0,0.08861079090856484
287,287,71,10000000,-0.7684154493632742,0.2157316379450519,-2.215014671236569,-1.7709116014160515,-0.7036204934120178,1.2807486993185937,1.8825743587950745,1.3046277933160604,0.10511902186735074
288,288,72,10,0.5246947873466213,-0.2113121773255171,0.3268269048000247,0.4612032384013966,0.7661677002906799,1.4027335175066664,0.3771104408092435,0.121006631810278,0.18695678631592405
289,289,72,1000,0.5246947873466213,0.2481366478132876,0.1634974533079964,-0.2367487589515485,0.030083879828453,0.5270838327399567,0.6883951256028248,1.4512123326949478,0.9098415696125212
290,290,72,100000,0.5246947873466213,-0.2624271148889867,0.2417392619132148,-0.6954914565165075,0.0257519707083702,1.500151938265061,0.5392764179425358,2.325516230175649,0.9249624083282278
291,291,72,10000000,0.5246947873466213,0.530905759767253,0.2393718579620008,0.6463374880650431,0.0257519707083702,0.0118373053638296,0.5437883818657644,0.2318351614155883,1.0874192533783535
292,292,73,10,0.5702004584818271,0.2349842205030988,0.6085997262559232,-3.232468516731293,1.241309404373169,0.5878919123833218,0.0673434529960482,6.669003713777819,1.0618193842394859
293,293,73,1000,0.5702004584818271,-0.3651515030332856,0.520751598705437,0.0,0.5562464594841003,1.640391458129498,0.0867218870851997,1.0,0.08862355322722036
294,294,73,100000,0.5702004584818271,0.5849886255920065,0.5992811367920785,-1.8285195394955909,0.6033414602279663,0.0259350319527158,0.0510007978381487,4.206801243836368,0.053789411060330514
295,295,73,10000000,0.5702004584818271,-0.7814823852711901,0.6041999258792538,-0.7814823852711901,0.6033414602279663,2.3705397350116244,0.059627218624045,2.3705397350116244,0.1171237378559738
296,296,74,10,0.8909593546535957,1.684708170397779,-8.175557053965383,0.0,0.9946365356445312,0.8908922854879192,10.176127969545854,1.0,0.09561071078826491
297,297,74,1000,0.8909593546535957,0.3367180165387078,-6.756273750777356,0.0,0.9812859892845154,0.6220725280227587,8.583144747836663,1.0,0.05451728705960103
298,298,74,100000,0.8909593546535957,0.3076899150348099,-3.9425717252286985,0.0,0.839371919631958,0.6546532527800446,5.425085953288596,1.0,0.030172997398565975
299,299,74,10000000,0.8909593546535957,0.0098832022440129,-4.006277305453736,0.0,0.839371919631958,0.9889072355631132,5.496588182758768,1.0,0.007679880989111052
