,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
284,284,71,10,-0.859701553226889,-0.8911535476128317,-0.9445985590298094,2.835527490540957,-1.1165464708665844,-2.0158300399780273,0.0365847825537684,0.0987517185286679,4.29826959122943,0.2987605601916482,1.661511681180129
285,285,71,1000,-0.859701553226889,-0.7842593908944986,-0.7054452787071975,-4.306980030790289,-1.015232238147091,-1.3978984355926514,0.0877538979070333,0.1794300288753587,4.0098548904838465,0.1809124158685276,0.818058186493093
286,286,71,100000,-0.859701553226889,-0.890050652981458,-0.8620374419748291,-5.4430551091971004,-1.014479718879227,-1.287669658660889,0.0353019017363103,0.0027170926226343,5.331331016870445,0.1800370896986032,0.7677305198028618
287,287,71,10000000,-0.859701553226889,-0.8597658551131118,-0.859114879680076,-5.754939452233502,-1.041365787804723,-1.287669658660889,7.479559154149903e-05,0.000682415362181,5.694113126389434,0.2113108134979605,0.800023186127389
288,288,72,10,0.7537036335935656,1.0387148098498815,1.0200003308420624,0.9683273457104276,-0.2611988559332218,0.973405659198761,0.3781475417564565,0.3533175181587318,0.2847587600096375,1.346553796865564,0.05431148251297495
289,289,72,1000,0.7537036335935656,0.8023092196240973,0.8070617125723137,0.7979244725894578,0.6251960249330305,0.8023693561553955,0.0644889899213915,0.0707945094072897,0.058671388892014,0.170501511380311,0.02208988421297114
290,290,72,100000,0.7537036335935656,0.6434930338601136,0.7671333020138482,0.8731687958149009,0.8671074316336657,0.8721010684967041,0.1462253793417202,0.0178182349423626,0.158504161180357,0.1504620556217896,0.10947378506411015
291,291,72,10000000,0.7537036335935656,0.7250125545508364,0.8083084383319291,0.8705978794339297,0.7552738675915466,0.8721010684967041,0.0380667914601045,0.0724486420186334,0.1550931170160701,0.0020833573409939,0.24845948983648075
292,292,73,10,-0.7354654702718157,-0.5717535120339141,-0.5692869670811833,-0.5351572823126516,0.1315944495229008,-0.5192396640777588,0.2225963894367419,0.2259501090230866,0.2723556659772669,1.178926754337312,0.358108475132298
293,293,73,1000,-0.7354654702718157,-0.7208479843108326,-0.7450619739998044,-0.1663630271511502,0.0,-0.7667612433433533,0.0198751492107178,0.0130482043221444,0.7737989968588664,1.0,0.17145726914690726
294,294,73,100000,-0.7354654702718157,-0.7339380667845704,-0.741213230624094,-0.0675158801751183,-0.7838495230304207,-0.7973493933677673,0.0020767847696246,0.0078151328439036,0.9081997960418652,0.0657869807820114,0.20040136307037845
295,295,73,10000000,-0.7354654702718157,-0.7347404510491571,-0.7351372986268316,-0.1644497056496081,-0.7408303400419972,-0.7973493933677673,0.0009857964132438,0.0004462094527195,0.7764005078459628,0.0072945229749517,0.029724699765665788
296,296,74,10,0.5027029539285673,0.4665233399555513,0.4667650466091047,0.4680784307475226,0.4677469589171299,0.4651333689689636,0.0719701638716789,0.0714893498011338,0.0688767052400586,0.069536084358089,0.022500715080194442
297,297,74,1000,0.5027029539285673,0.4514386151620327,0.2365255030377117,0.4570768098849029,0.0,0.4615755677223205,0.1019773971207241,0.5294925140397697,0.0907616390297713,1.0,0.09697478120998142
298,298,74,100000,0.5027029539285673,0.54541912889289,0.5059372764499908,0.4533402443270661,0.6563157084347013,0.4499920606613159,0.0849729937540659,0.0064338641660001,0.098194588306548,0.3055736062532903,0.06602512974117092
299,299,74,10000000,0.5027029539285673,0.5018014037467651,0.5024231048592814,0.4535148909642886,0.5928198302920539,0.4499920606613159,0.0017934053793731,0.0005566887305891,0.0978471731265541,0.1792646644688144,0.07628413507273443
300,300,75,10,0.6023337404182254,0.6113920918609658,0.6112841961094252,0.6660594454193011,-0.125241649343035,0.5112668871879578,0.0150387581417085,0.0148596286254612,0.1057979998876175,1.2079273348626869,0.11467128313298632
301,301,75,1000,0.6023337404182254,0.3721337984184634,0.2693647165672845,0.6311888648165138,0.5288251605038204,0.3091893792152405,0.3821800549308837,0.5527982271418942,0.0479055421638062,0.1220396185399889,0.02441651986295243
302,302,75,100000,0.6023337404182254,0.6013033114242365,0.6017608837349621,0.5794254310330105,0.5877664314097051,0.2940484583377838,0.0017107276661496,0.0009510619193697,0.0380325853393315,0.0241847800164832,0.02547411739555211
303,303,75,10000000,0.6023337404182254,0.6029608231947187,0.6026945765849887,0.5793096795770445,0.5893223600753901,0.2940484583377838,0.0010410885766715,0.0005990635133817,0.0382247569681126,0.021601612975891,0.06888965610897953
